-39.1343886999761,-38.3311589740878,-37.4510315414584,-36.2585692525571,-35.6160415088776,-34.6293368678521,-33.8611382512377,-32.8680379191819,-32.4925049350974,-32.5040296671474,-32.1676730569363,-32.4897653640749,-32.5794659105045,-32.950894717459,-33.5477769939553,-34.4332220179672,-35.3576716411907,-36.2707457705942,-39.5322575063911,-42.7511594577652,-47.1582230448638,-40.9852422282391,-37.3702836673054,-33.7660473538588,-31.6745694157829,-30.345361909147,-29.5953274582967,-29.0735676141267,-29.1547540974844,-29.914419478321,-30.8322678038177,-32.0693831506953,-34.2090953593005,-35.9712387362129,-37.8045636915714,-38.8482490775161,-39.3569768204623,-40.6820080270148,-41.0831428305568,-43.7929624476188,-47.4814819950692,-47.1544232131872,-43.9905825089605,-43.7144049931035,-42.8228332655613,-41.6889586896531,-38.9949358417336,-37.5221782403278,-35.2712151307638,-32.5640390385442,-30.3772934720915,-28.5533385798826,-27.5264045222884,-26.8916591406061,-26.5336705226228,-26.5725160093328,-27.0595323138253,-27.9210822492732,-29.5265401506349,-31.3799256567328,-33.1939873028245,-35.2618535176267,-36.3252480209856,-35.3852203475462,-34.8286844353773,-35.6907923440141,-34.5743281715504,-35.8323310750201
-39.626753005251,-39.4522017737952,-39.1724964434286,-38.0459901914624,-36.9516055457616,-35.8895240828486,-34.8317050965225,-33.3843283812602,-32.5922578135044,-32.42307671042,-31.736327006275,-31.5214510098254,-31.6434731189446,-31.7166260189759,-32.1653642275988,-32.85893466887,-33.4876984589359,-34.5580504080493,-36.1182083993329,-37.1893045411747,-37.4330975214736,-35.5547646872891,-34.2864714839475,-32.0424896295481,-30.6912662073196,-29.5988914217587,-29.0681484534957,-28.6272707555173,-28.8750323844719,-29.5579326690608,-30.1822785550722,-31.2953135605856,-32.5381083089619,-33.6403707198115,-35.2309823939485,-36.7355928823017,-37.8371242574735,-38.818596156519,-41.5923211474693,-45.6624534743557,-49.5447434937827,-61.2063317528597,-48.8839551436004,-44.2249131287603,-41.8932926347918,-41.1312444692211,-36.7453940629884,-35.2468138414551,-33.4143756627652,-31.6140321252992,-30.0878415306023,-28.7145591993449,-27.8980552563074,-27.3051822807857,-27.0518254614618,-27.2998810792543,-27.9293157845368,-28.8285176044023,-30.8642500485159,-33.7237051997405,-37.2903584637505,-43.1140448348635,-42.9585454114419,-38.5746556951114,-36.5993231843969,-36.6597190964092,-34.7528023666347,-35.8815936203532
-41.0359400372004,-41.6871077422505,-42.3098822947469,-41.5035957024641,-39.6581611458807,-38.1128925550942,-36.2915876921344,-34.4097449904719,-33.2609914982045,-32.7579479459426,-31.9527265793328,-31.3460753822033,-31.5009170121894,-31.3928568259817,-31.6208364255022,-31.9640439147776,-32.2645373901952,-33.1258598509109,-33.2532628044341,-33.5751538636095,-33.1897415888761,-32.2470523432322,-31.687362923334,-30.4141414233764,-29.6031669037576,-28.9188950692784,-28.6330137457976,-28.4507802726359,-28.9091606922749,-29.5702842436497,-30.1123304628893,-31.251686797341,-32.0303021012726,-32.9229682505172,-34.2333399359829,-35.6415616662092,-36.6090402922863,-36.9753298801429,-40.1761718785677,-41.144458799131,-43.2107829296787,-43.8019470473784,-43.24366555496,-41.3315118157789,-39.3305879535886,-39.2524712794616,-35.4761213245001,-34.463646867442,-32.9276974767951,-31.6640554564784,-30.5087896909733,-29.4260982595673,-28.6079184327797,-27.8768606863525,-27.5803546581394,-27.8685863315974,-28.4435685718155,-29.2342016054095,-31.1793169066082,-34.3345090776293,-38.0955368865396,-46.4771508598912,-43.2861616791608,-39.6482457394417,-37.6177504759259,-36.5995616366093,-35.4183215750607,-36.2085075505429
-43.1110578388277,-44.9899700277609,-47.8345150106365,-48.2484284925575,-44.498794523244,-41.3395698300374,-38.0640110135767,-35.7127470286238,-34.221052885945,-33.3399461681988,-32.7038103584717,-31.9181116971741,-32.0942155819795,-31.9439150186723,-31.9219352724374,-31.8588046561916,-31.8581885368708,-32.2310747255408,-31.6159099466644,-31.5888233258862,-31.0166520360324,-30.4713869053082,-30.0255527328623,-29.2983803920361,-28.8045926873059,-28.524255398354,-28.4375624959615,-28.6295749069162,-29.3113631459744,-30.0287478123842,-30.7314784038511,-32.0768759149833,-32.738803449454,-33.6480629346925,-34.5160651341194,-35.4079823091178,-35.926840986571,-35.7533632644582,-37.8831221698314,-37.405369506735,-39.0156271750695,-38.5296739220475,-38.0685158999485,-37.6589882601558,-36.4647021946806,-36.700071448199,-34.7743548284016,-34.6971993824762,-33.8080341704459,-33.0988865394291,-32.059738085887,-30.9012485013554,-29.7492827611321,-28.6458061525688,-28.0868316855587,-28.1499263482061,-28.4820619675032,-29.1116346562606,-30.4744224659147,-32.8926551380042,-34.6889825739181,-37.2439263747317,-37.8061733994757,-37.7943954615944,-37.5125340349135,-36.1609155752592,-36.6723900349576,-36.8305564031179
-45.1342215756844,-47.2771554613815,-54.7807187407171,-56.2317230585735,-47.922807769536,-43.4752149725964,-39.458778222004,-36.8879777466835,-35.1178542375051,-34.0481395602515,-33.8606780122631,-33.2508036722964,-33.4325585428524,-33.4222870186643,-33.1768378966297,-32.706895695497,-32.3747550165154,-32.0826854715406,-31.1416065967975,-30.8178422421557,-30.1658718952949,-29.81344503814,-29.2633228799099,-28.8382272879524,-28.5183430295428,-28.5164198550297,-28.572128259782,-29.1549082378563,-30.0144297591488,-30.8649924152029,-31.9955001425533,-33.8470791094697,-34.8481958929957,-36.0559817600689,-36.2498089637313,-36.1486596209119,-35.9591674514011,-35.3532017044955,-35.8893427389383,-35.1943400615398,-36.219678413247,-35.6178882343355,-35.0525689938252,-34.8657209676831,-34.2180932982113,-34.3207347587029,-34.5187468734521,-35.5114313668322,-36.2182561062613,-36.8012160402431,-35.5166480259906,-33.3122493054756,-31.2280299473619,-29.4733817904258,-28.4546824411747,-28.0942452078427,-28.1360463942446,-28.6678639975472,-29.4510710444847,-31.1579963098866,-32.2384590792289,-33.9519049839219,-35.5247664700901,-36.6148669668526,-37.4617877973393,-36.4391364811192,-38.5896049033582,-37.825093576255
-46.5044284301414,-46.3274261847273,-48.3808056883602,-46.6739360279526,-43.2992657916783,-41.4791351635087,-39.3826349789939,-37.4682897844891,-35.7661498087997,-34.8608089128676,-35.2507383666976,-35.4143345985585,-35.6442070069521,-36.0555549314997,-35.6608983773661,-34.7190228622928,-33.8579267436575,-32.7548591177603,-31.6793373627141,-31.0300537570573,-30.3547268620384,-30.0726031469639,-29.3593472343755,-29.0979091767891,-28.8593449556573,-28.9590634070801,-29.0988730336138,-29.9384971652533,-30.8330461260414,-31.8292395823143,-33.5901227974904,-36.4747147911493,-38.7732083730277,-41.35509837983,-40.1891058606831,-38.0191060367643,-36.5804880482162,-35.666438709952,-34.5736122995371,-34.0977706639357,-34.3747721776571,-33.9214291484954,-33.4361951095245,-33.1440800181144,-32.8270582377716,-32.5958453511786,-34.3043972189188,-35.9202861188845,-39.4412370306388,-46.674747714458,-42.9283779274102,-35.9749922287352,-32.2763440801585,-29.8440845394199,-28.4506289009729,-27.7080114953575,-27.5476993771832,-28.0547112919459,-28.5301904646315,-29.8535438276291,-31.0294801656474,-32.8088089170198,-35.1934233742869,-37.0073640907499,-38.5401609772295,-38.1805884629384,-41.0339410326597,-39.2848541297659
-47.4906899765009,-45.1666270039359,-44.1096020670511,-42.513348430773,-40.1001343720978,-38.8754314714166,-38.0144044893316,-37.2801104223767,-36.1749045153791,-35.7450066360155,-36.5856586305168,-38.2115099809065,-39.0257382701045,-40.5693787573574,-40.0489107804175,-38.0530662688864,-36.1632986529953,-34.1250307019493,-33.0472491472867,-32.0769597458563,-31.4524267773822,-31.142998232563,-30.3226632915973,-30.1394572054871,-29.9177166012206,-29.9305203013655,-30.0742924717008,-30.8606103793332,-31.5390296823758,-32.5493330861333,-34.7449777004836,-38.6863322903774,-43.0471299366127,-57.3656408085355,-47.0413056344903,-40.217560071899,-37.1485019752365,-36.2264203937666,-33.9752006636717,-33.8502785916461,-33.4041427057101,-33.1791813094941,-32.9321135109246,-32.4671234525923,-32.3050687169661,-31.7181668767485,-33.5985384261975,-34.8433519311165,-37.8934087362632,-40.7636739281464,-39.7728841664501,-35.0379250707783,-31.4505259561989,-29.1466757455308,-27.8718408019785,-27.0240451029813,-26.8149990652591,-27.3147918078814,-27.7729101209118,-28.9830332717612,-30.6138795957039,-32.7682114358544,-36.0761540243109,-38.9869736743132,-41.709613821019,-42.5070812441604,-43.204127627023,-41.1457006403992
-47.7103040080277,-44.5605895108783,-41.8247445976991,-40.0911878603373,-38.3572695765325,-37.1528934819076,-36.4407620364636,-36.4926704630536,-36.2358446503693,-36.4414768452441,-37.420239502042,-39.9344488557646,-43.4271932538741,-50.120121083792,-47.4279177402893,-41.5763106629967,-38.5205036749385,-35.7828764977018,-35.0130611174887,-33.8549975110589,-33.3910947028876,-32.9590170887712,-32.2080523379536,-32.0510009957149,-31.8097176532671,-31.5505518406022,-31.5709882380122,-31.8688782029975,-32.0723656824882,-32.876160638756,-34.8141970472873,-37.7577908084806,-39.8888016634907,-42.5222066132902,-42.081178439808,-39.349907649144,-36.8431666475283,-36.2805441883535,-34.0496494978442,-34.2900208022763,-33.3801134959005,-33.4332637362144,-33.4792610144144,-32.8401969576645,-32.6334762352078,-31.7346150300114,-32.609057450463,-32.9907567133475,-33.8576756370011,-33.7504212196411,-33.0043680687964,-31.3867481836757,-29.1782306880511,-27.6148797104965,-26.7934690087164,-26.1201427385337,-26.0027764655856,-26.4739624540486,-27.1082367049862,-28.3734444335462,-30.4921173157746,-32.9243129864699,-37.0541592070784,-41.6354501937418,-49.4189574132771,-56.2932557898232,-43.9550962901835,-42.925206268712
-46.1722690320386,-43.3550035278837,-40.4375505304406,-38.446308726807,-37.1899729171765,-36.104176865808,-35.203074274603,-35.4056745472446,-35.7713050071261,-36.5097908082028,-37.4383502455277,-38.9517801064597,-43.6759408332285,-48.9510538659943,-45.6864702121259,-41.4930027127203,-39.7016076118181,-37.3072193021689,-37.3903498546815,-36.3307460585987,-36.1292746829294,-35.4712640861354,-35.0986721231568,-34.9583173779457,-34.7158667382693,-34.0192594085182,-33.7166150949952,-33.0891949781185,-32.6838508803391,-33.0954361121283,-34.2272313869995,-35.2766099218471,-36.1088434379729,-37.0950505125036,-36.9262010474672,-36.4842879490261,-35.8793285119467,-35.6497963503767,-34.7606002842013,-35.3271814439021,-34.4829830120976,-34.8910009854097,-35.1583043779945,-34.3392121675336,-33.8062461500211,-32.6147065846258,-32.0204092747716,-31.5518595498332,-31.155279591127,-30.400531116082,-29.452861964074,-28.3832770725524,-26.9450120549648,-25.9852691058927,-25.5167181410777,-25.1233027845799,-25.1620041569182,-25.5949269367729,-26.4653679044586,-27.8118813539761,-30.1574831807168,-32.4468112842544,-36.5688073585085,-41.0019096014566,-47.868001990404,-47.508850547103,-43.8615664291537,-44.0416580384548
-43.8839478759867,-41.3954480273339,-39.376884574705,-37.3679151662847,-36.2411890950547,-35.431647337858,-34.4397040600773,-34.3851331587405,-34.9633798692472,-35.9018036335285,-36.8407091931946,-37.4719030181046,-40.0586936318289,-41.6421061331845,-41.0241547008612,-40.094298152728,-40.1541842916231,-39.0586286323763,-40.2899135061349,-39.6482143708477,-39.6368669784253,-38.6287791722445,-39.0411274568447,-39.0041415142713,-38.9471058430476,-37.7502546550159,-36.7818414959717,-34.8607571859668,-33.7782820507476,-33.5795513335871,-33.658063303286,-33.3362810319102,-33.8901817728919,-34.4115866176841,-34.2564699347842,-34.4097362346937,-35.0244646393973,-35.0100913251131,-36.1132374447639,-36.9540418189107,-37.0926245074715,-37.9746650893529,-38.1833100270543,-37.1145779815451,-35.8248800451656,-34.2674463941687,-32.2048533417735,-30.9706029726051,-29.7307438721252,-28.6581139831795,-27.4569591812182,-26.358613067268,-25.276089674431,-24.6581104868107,-24.3167610608315,-24.1656800319562,-24.3422661057721,-24.7659324228856,-25.8254570002564,-27.1565445829734,-29.4130000413725,-31.4238707747215,-35.0024635477266,-38.1288047358767,-41.2171297416348,-41.4639693235186,-44.2092606576029,-44.9210463657816
-41.9370202176625,-39.6840783711747,-38.4220140865601,-36.8217423276348,-35.604483923699,-34.9958021580237,-34.1741461622627,-33.7618545395304,-34.2585173234308,-35.1070333673513,-36.0691186154528,-36.6959969110235,-37.5943132077039,-38.6070555644715,-39.1354157474652,-39.974557854191,-41.1437081944828,-42.1656470241906,-44.2059709021378,-44.3834028803725,-43.8975143306013,-42.2573336129278,-43.7690738968467,-44.1392344829573,-45.2160408736345,-43.9800067942673,-41.3844980813191,-37.6549182235937,-35.6216957636631,-34.4194215355405,-33.3240473014657,-32.2171343147831,-32.6250204738634,-32.8610662596587,-32.8558460323994,-33.3143393128957,-34.5342828441373,-34.9073423757137,-38.0367118008794,-39.2725331813528,-42.2164789673359,-43.7612798711495,-42.7845792759394,-41.2689748226152,-38.6586339890889,-36.5827983397089,-33.1602763141782,-31.3134320669355,-29.3027216222985,-27.882530160878,-26.4014536582983,-25.1270303311967,-24.1928635804164,-23.7164020201466,-23.3497261499622,-23.3470610590775,-23.6048170712893,-24.0685991101053,-25.2180722568786,-26.4354174258248,-28.4977948434876,-30.458827054712,-33.5959570734346,-36.1375044169756,-38.6725065124964,-39.6500515541829,-45.6033815179667,-46.5525037108339
-40.5344122581508,-38.7416667656687,-37.7229883923448,-36.7881955800151,-35.500322991201,-34.8535867852067,-34.3922953969766,-33.7353545403114,-33.9850003285524,-34.5858376048158,-35.4250599056926,-36.4514231293597,-36.3752821952434,-37.2880116304123,-38.7751087300876,-40.9640046809475,-42.8131773890202,-47.725208540265,-49.4143268600587,-52.7122977839722,-48.6662620594531,-45.4841412051486,-47.8463805028276,-48.9493094988722,-55.8869631421616,-59.9052004878261,-47.8026576479123,-41.2123478039229,-37.6889688341813,-35.2268926137253,-33.1697398508129,-31.801853886466,-31.894126439029,-31.895587273129,-32.1406195995625,-32.8101523308481,-34.2134558384331,-35.306601182872,-39.7229706875193,-42.2717110135283,-52.6060735524425,-56.6195877715338,-47.4533589950382,-45.9853497933552,-42.2231711508031,-39.6352613656565,-34.6378861456151,-32.4331131437889,-29.6233020118146,-27.7201257839511,-25.9521484520869,-24.5099175376292,-23.6055569210291,-23.1269704285011,-22.686591754009,-22.7337437601377,-23.0223777859293,-23.5576087302061,-24.6919707999795,-25.7980770191988,-27.7182704299875,-29.7979390010947,-32.6515929492269,-35.193189873727,-38.1279056232223,-39.8675755685031,-48.4962680182436,-49.5953674620452
-39.716946183816,-38.6423643367466,-37.5936006700471,-37.2549948293189,-36.0727731428347,-35.1800152277088,-35.0559844776641,-34.3756273151638,-34.2891183267603,-34.5549168544046,-35.0825062865042,-36.3232123913836,-36.0570113815056,-37.0003798829835,-39.1740552406102,-41.891906890525,-43.9914006388959,-48.4585354136528,-52.1264340163863,-63.1323038059463,-51.2017595998122,-46.7558535681669,-48.7523554525206,-49.5477585643055,-51.6808238547408,-47.3537796010437,-45.5220313446609,-40.9091840017803,-37.7789108838939,-35.255194430784,-33.0624018962619,-31.8772893554312,-31.45955926797,-31.2876322958763,-31.7737209310116,-32.4994755348887,-33.7859074101178,-35.5173376278995,-39.3007261392273,-43.6937903464166,-46.3262561483528,-49.8190923986701,-48.0015752664841,-49.3122227807944,-46.8453678306009,-44.0853728891354,-36.2344346517352,-33.7326891272209,-30.3087749135802,-27.8714129303485,-25.8662529022672,-24.3495412060334,-23.4165275499803,-22.8398612670116,-22.3539569689039,-22.3721834755623,-22.6620649778578,-23.258979402731,-24.2944896931692,-25.3820002894854,-27.2012253583426,-29.3715363423438,-32.0356948674389,-34.8896954885929,-38.4485128050673,-41.0286702537719,-53.6547947971278,-54.903905037411
