-49.8831641282909,-51.4158744017507,-52.6974590148824,-52.8586459123028,-53.5119020198738,-53.2250760188475,-54.8095569508297,-56.8570226537078,-58.921628249845,-60.7793010558935,-56.6962878025262,-53.2633115839694,-53.252503999847,-51.7421148576761,-53.121159220992,-55.2476342443589,-57.4622844992877,-56.5111470174238,-55.9461851645128,-56.3108460338577,-55.2103710357426,-55.4110417842307,-55.8271251723385,-57.7396648053656,-59.6023597606724,-62.078081962426,-63.4760771467514,-62.7984646625709,-62.9351145805512,-65.4497857786137,-66.9447631617929,-64.2304942387737,-59.3020375647649,-57.1370419632918,-54.153904488351,-54.1202334162155,-52.3276447107098,-52.2357588146713,-52.9228379389933,-51.9796033268265,-58.5077729803956,-55.6010148913991,-62.225308184093,-61.0952905615445,-60.1845481415633,-72.3139431575513,-69.513042748623,-65.2571216733643,-63.6807317319502,-61.700942490893,-57.4782290429682,-52.8125623917473,-59.9319023043079,-52.3621417573152,-50.5138915341195,-50.2651017766046,-50.2528273645894,-49.3542024423118,-48.0721308022034,-50.5457848823998,-49.0347658018077,-50.6209267771627,-52.070302880626,-50.6515114852396,-52.5154132233837,-54.8217987372496,-53.6799636807078,-52.1851261704272,-52.334086990941,-49.9487883528578,-49.1546941944363,-51.9393425642349,-49.789077239391
-47.2740089234327,-48.1788799505349,-49.388740802752,-50.327438945575,-51.7969611431428,-52.8010141323607,-55.7759369346943,-61.5099106499768,-71.2834753098778,-63.5751138113756,-56.7113399854132,-52.9485543054041,-52.6460891573094,-50.5706148499148,-51.7527698144508,-52.5346224898537,-54.8994849892407,-55.4170830555561,-55.3271924244873,-55.9808628504848,-56.4935193173581,-56.9012964299083,-57.2723064524435,-59.5541065803958,-62.6572528671205,-65.8281556192465,-69.9797914138777,-66.610646709477,-65.0603957981427,-65.4546821020612,-66.0972898525167,-66.2417208843398,-59.0087611791346,-60.2413110661702,-54.5242781672479,-52.8857424193265,-51.8296956870177,-51.5019597430002,-51.2438969149109,-53.1053828860502,-54.0716304002208,-54.5015155555762,-61.1180264424773,-56.6378403831992,-61.3734918246524,-66.5204077252829,-66.1727952047409,-71.1725523501222,-63.7447427523981,-61.4415845331897,-57.4438789222746,-54.3955352813648,-60.9263447120437,-52.5020974051713,-51.423249391046,-51.3157927805466,-51.1294837656461,-49.4450040112082,-47.7109864420914,-49.7566804910785,-49.3271375636659,-49.4316600341362,-52.0671377905149,-51.6578417516052,-55.1681479698501,-60.9891435740697,-60.2122920403553,-53.8042862000675,-51.9578126579676,-50.1216576956838,-49.0546596681065,-49.4331501190833,-50.3908217677808
-45.5913475771049,-46.1888172423878,-47.1565705272972,-48.3912811929228,-49.9706072000475,-51.6819945337639,-54.3222611038324,-58.2796213445475,-59.5733425902004,-57.3158795624935,-54.4300547526187,-51.8332579313616,-51.7689494015318,-50.3972233698713,-51.3657831474968,-51.3362967881942,-53.0608903005894,-54.4623395115509,-55.2816094608862,-55.95642210867,-58.6264720437124,-59.5540034955494,-59.8512062315501,-61.3640762569938,-61.3333575777526,-61.9640118360327,-63.9891400949891,-71.2277674155311,-70.2154795256591,-69.1074020992509,-67.0035262673258,-58.5846262643017,-56.0890421020698,-54.7162017653777,-53.1121319143981,-51.2912614867558,-51.2573632136482,-50.6951700243211,-50.0547242648276,-53.2318612590896,-51.2022030397254,-54.6958715039371,-56.6650863793315,-55.9162707959177,-61.8504887918514,-59.5950925920712,-65.2792192201408,-64.0564832950643,-63.4538663040124,-61.5672164977352,-58.1565752923284,-58.1576785218365,-59.7494525950764,-54.0377028727579,-53.3227732436794,-52.6435000215822,-51.4610676882326,-49.4538100271869,-47.9203752028595,-48.4261444391046,-49.3386620207919,-48.3026842707707,-51.9512164702386,-53.0816655146669,-60.1241355276283,-67.0739471703075,-60.5325176082329,-55.2858964704405,-51.0608109087443,-50.4562956353959,-49.6553114117095,-47.9105655364234,-51.2601093197412
-44.627280438714,-45.0525394848552,-45.7758638606973,-46.9916221952943,-48.4360187859067,-50.0480638942491,-51.0877315521898,-51.9828939001167,-52.0166461556098,-52.0927524554743,-51.869334928195,-50.5600973073748,-50.6507337028273,-50.8419892658752,-51.2509534775719,-51.1055140217354,-51.8808988962896,-53.5880023448201,-55.7376045595474,-56.9711428686312,-61.4083313725567,-62.9774317304772,-62.8284305331719,-61.2244772664651,-58.2617691095467,-57.4534129006204,-58.0489157054896,-61.0443527872198,-67.2726040845431,-73.4679781808539,-60.947239984227,-54.6209065662864,-53.3252403844085,-50.7518366269389,-51.0724894626712,-50.0317127243044,-50.50303612862,-49.9894239740885,-49.509953859077,-51.3753537824016,-49.9447302840927,-54.5579689929755,-53.4918315691272,-56.7424795531461,-56.1034581368925,-56.2283212688428,-61.5840424026515,-58.2459944856842,-63.3534112931389,-61.6977076391691,-60.2692119854738,-66.2739479572559,-59.5016429808129,-57.176778831777,-56.2421257583178,-53.9311872545349,-51.030932833182,-49.1217871552801,-48.4114296472137,-47.1533243305751,-48.9201435355592,-47.4681205292541,-50.9153328123858,-52.2772259629321,-53.9842213024849,-55.7222977964982,-53.5193108785072,-53.8769636507808,-50.6163009724594,-51.0234380425619,-50.9988042857842,-47.8327515838016,-51.3666472266066
-44.1939684417337,-44.5540566586411,-45.1561392327877,-46.2071269402966,-47.4992906261373,-48.7269961697397,-48.8127807853174,-48.7875502941973,-48.6420798630356,-49.0521445029732,-49.7827650558272,-49.483291444742,-49.3737231577288,-50.8402840196397,-50.5194051339791,-51.1388167172414,-51.356402899654,-53.3740790679234,-57.0756977960558,-60.6560288910764,-66.2394210821961,-66.6251171305863,-64.4330237839573,-59.7277811358711,-56.8185766581082,-55.6676204493406,-55.8770771322698,-56.8167877961843,-59.5221142902324,-59.8491868847656,-55.9364476150969,-53.0602193446821,-51.6683438517648,-49.1027183594916,-49.6054341797908,-49.2235312881102,-49.5532488706019,-49.3098220605418,-49.471954908343,-49.4473454073279,-49.9087462749842,-53.0661412279536,-51.8196172872707,-56.5738265288083,-52.7748239976906,-54.6226859905515,-56.4037522917691,-55.5048092019399,-62.5690239523161,-61.5263599858109,-65.4373494503815,-60.4743326436377,-63.0882567543899,-58.341285939384,-57.974732453186,-54.5877677428902,-50.3178472798532,-48.4624779146228,-48.6398204915823,-46.3307249906211,-47.9095655182738,-47.0173890674551,-48.8475096553914,-49.8192144577982,-48.8896958790211,-50.9227572881532,-50.1297443936872,-51.2783519045232,-50.8797417497243,-52.0728765902132,-53.1123955919359,-49.5693627031932,-50.8537070781706
-44.095124886509,-44.4830840541943,-45.1528867601694,-46.0885799031255,-47.3548244851368,-48.390046700794,-48.2518186935771,-47.8848311845745,-47.4863440576944,-47.5992699733996,-48.2518400025089,-48.4604176370825,-47.9820726652459,-49.2329376622713,-48.9111368763794,-50.2816636884327,-51.1162107144455,-53.8698257306249,-58.7936860073135,-69.2978645296326,-79.9653508092875,-66.6669178654284,-62.2124860600062,-58.1416299813844,-56.8050641701408,-56.1813231306062,-56.2600320871104,-55.5853589739385,-55.649187933483,-54.9516313219437,-53.398414411035,-52.7306446231385,-50.8308738967737,-49.024616195892,-48.7957685973099,-48.7144778374885,-48.5236525930683,-48.7152350636641,-49.7342980612866,-48.5216526172764,-50.9743563058056,-51.3796807676749,-51.4626787047254,-54.7549986769551,-51.7852971541898,-53.8237783170017,-52.9765184184609,-54.2578962796055,-57.9171513397825,-59.9670038163613,-66.2527412876115,-55.3361518087545,-80.4761013511634,-55.1434922916981,-56.8432466894928,-54.361180917407,-50.0293521157019,-48.030791086354,-48.3195154668783,-46.2072585292825,-46.5248811825934,-46.7971512000541,-46.6030591369971,-47.6333505822329,-46.2759613323734,-48.1981891290889,-48.3526005088883,-49.4658665828082,-51.5339412657333,-53.5404824480187,-56.1927714517306,-54.1549644338817,-51.3478580146448
-44.1146282621525,-44.5707046060673,-45.4490952467995,-46.5165994792391,-48.0744407020846,-49.6057195071361,-49.9233602395678,-49.1890383066632,-48.0286456299261,-47.2884908614801,-47.1386406514871,-47.3096674993003,-46.5724004057096,-46.8492166962154,-47.065408326621,-48.3623479098699,-50.2412385989851,-53.4222030672616,-56.6157169173164,-58.6841800632376,-61.0194405466992,-59.8730279011942,-58.0410564803312,-56.8164112183466,-57.9759830265038,-59.1687160706867,-59.2264153694431,-56.9395705978452,-54.673367854477,-53.3517911202503,-52.5856791297901,-52.2003882055395,-50.2492479649147,-49.7312372522485,-48.3646359450862,-48.2497944581594,-47.6423052683568,-48.3627041700879,-49.921815700048,-48.8878722508373,-52.8527689003106,-50.8673822075977,-52.5267077503036,-53.276534653474,-52.3193858825898,-53.3829513265279,-51.1782325105787,-53.2836957284844,-53.1840834796966,-56.0757397819935,-57.2786082906105,-53.6093974399708,-58.7180521588046,-53.3188013789448,-56.3526129049325,-54.1272674974773,-50.6847126338229,-48.442810287722,-47.8505417058508,-46.8055845581692,-45.290616149161,-46.4079313632986,-44.8072533975154,-45.8505072565498,-45.0413969897663,-46.5017112537583,-47.3378417955788,-48.3802866043055,-51.7368250260211,-53.9665881924918,-59.9867726761991,-61.9582475444313,-54.5142832675274
-44.0554955473685,-44.5219661591571,-45.5197830492308,-46.9716074839763,-49.2285968801844,-53.3268322716536,-56.076593327091,-52.9390049367115,-49.5059347076068,-47.4496475812514,-46.2055813836573,-46.0220353843458,-45.2883757060901,-44.8552852084355,-45.5742413651542,-46.4634093108676,-48.4352347303486,-50.7708413331396,-52.2948571469316,-53.0006493234436,-54.7623476473531,-54.9244738358648,-54.8388967373324,-56.0575311004649,-60.4094355080203,-64.7273093633281,-64.4973518118338,-62.4804909109377,-57.0874689656828,-54.2658971770789,-52.5416219907971,-50.6359299934213,-49.4259525493036,-49.7056438883646,-47.9358699422283,-47.6057454500564,-47.0548379803905,-48.1318860408821,-49.5552899662886,-50.8795971608761,-54.1988215665574,-52.5890449498121,-55.6390672418638,-52.8280361163936,-53.1414403961833,-52.9307746318702,-50.4397010682004,-51.8308049299374,-50.0652465139135,-52.0728664690824,-52.3656350468944,-54.1017228621767,-53.0477410280324,-53.9666900245965,-57.862923078481,-55.366354386807,-52.6048499257329,-49.9711896535072,-47.7654891073386,-47.4052493665569,-44.5118436055749,-45.4133475281636,-43.578229401936,-44.2884927088507,-44.4986219092946,-45.3298289518728,-46.6468141866816,-47.564210102218,-50.9636341605272,-52.5202386024147,-59.5028105846299,-55.5984222011166,-62.7463820734148
-43.8180922048035,-44.1590913972692,-44.9760051036701,-46.571110148183,-49.0006337423397,-56.3372835345178,-61.2727642674669,-53.2450450812773,-49.3901678583564,-47.0663580620106,-45.2681861730595,-44.7171538648116,-44.2596516964235,-43.6372694140986,-44.6731402771591,-45.2467080219903,-46.6247329341396,-48.0245963240216,-49.2162100323376,-50.1587767258543,-51.415204295446,-52.0379590391832,-52.9627957262016,-55.8121961359284,-61.2789381895026,-62.1766262985411,-61.9595058422919,-68.3683015846616,-65.7895166931981,-56.0075025891715,-51.77826011513,-48.9431586713769,-48.338603411106,-48.1182397351614,-47.2012435082466,-46.7529909530903,-46.6809199706661,-47.6044544216075,-48.6406256667313,-54.1387087147667,-53.698318891502,-59.6860572973168,-63.2670067231578,-52.9317665020418,-52.6732236699195,-51.6737896018706,-50.0494533168646,-50.1047442805853,-48.3302087500268,-49.1712053574142,-49.540395091562,-55.0754628020267,-50.3362876597368,-56.9683259394132,-58.7540546216184,-61.2217925939755,-54.8914936784392,-51.5065152038184,-48.0345135886076,-46.4702539913352,-44.1411696038472,-43.8395851024813,-42.7601056117501,-42.9535520480003,-44.0580355606154,-44.3476559803209,-46.0536966344858,-46.8264400227178,-49.986629331492,-51.3238913893666,-56.079844238373,-52.6643563630417,-56.1160811869573
-43.4461252757281,-43.532516687516,-43.9861598414191,-45.1782711676936,-46.6422723047257,-49.424200557545,-49.3680749122993,-47.972411433282,-47.0096248976162,-45.8157497024602,-44.3395652671992,-43.6000538521172,-43.5920750861865,-43.2805557716457,-44.3912713040047,-44.8519302817908,-45.5486922503072,-46.3745842181927,-47.5319504456063,-48.8396497011223,-49.7002695956341,-50.6130883636841,-52.0538226365347,-55.0911732140031,-56.6278361756606,-57.0993325822869,-57.5772426056905,-57.4420095135492,-57.0085197414598,-53.3433900261645,-50.0987853538845,-47.9417583615242,-47.3349475239367,-46.2387962703773,-46.1851573352247,-45.8619080806783,-46.2858462370755,-46.6680088183051,-47.662595801809,-52.4463648020037,-52.4317949857471,-60.9828331308384,-60.9868336153276,-52.1083183985573,-51.2024756526612,-49.5542836436064,-49.3840913076286,-48.5081818608672,-47.6168319757094,-47.4322670392126,-48.0063982295563,-52.1032100994638,-49.1795469161855,-55.567407359774,-54.3932042023388,-64.2848723491088,-52.7726300460387,-49.8179878908122,-47.5393280409779,-44.3380432355212,-43.7933493293616,-42.1654808392171,-42.0836061140142,-41.8623773963046,-43.2941907807008,-43.3866581547523,-45.4381350502783,-46.2982302384333,-49.697376225338,-51.6853952856373,-54.7146481872859,-54.0316696541642,-51.3962070080214
-43.0833834800452,-42.8510716363141,-42.9727713274033,-43.5826056459004,-44.1423135247854,-44.8059780498864,-44.8495354455551,-44.6382268164162,-44.7832646465797,-44.3825053277472,-43.5795530415484,-42.9098774013502,-43.3730437861159,-43.774850027548,-44.6488314011403,-45.2351200661561,-45.4668295651452,-45.9800072053752,-47.0608780271094,-48.527093032476,-49.1266638406306,-50.1886040602719,-51.5813716132033,-53.1660717093699,-52.6443938185766,-54.188217162029,-55.2505451945714,-53.3633621777022,-51.3334744646852,-49.9659680222877,-48.7814883818308,-47.7869612958076,-46.7219453279715,-45.0441055844129,-45.232350346989,-45.1402171648486,-45.7500678485249,-45.7391499199336,-46.9096009728831,-48.1456942861122,-50.7932104598588,-50.8102128866093,-53.2501192803343,-50.0073510787682,-49.8123923292811,-47.6516569583034,-48.4160490375736,-47.2362134062221,-47.5561028935655,-46.6977171098595,-47.3176771163729,-48.1139077641868,-48.8996414674976,-50.1706400658181,-50.2137040416194,-51.9223021899961,-48.5441458346682,-46.6562571312938,-45.4376113695134,-42.491941955634,-42.9171367078665,-40.7951161034192,-41.3169703308626,-40.9259837986848,-42.1471691529474,-42.4415158941165,-44.6707780039308,-45.9757226179491,-50.082021734156,-53.5931812553546,-56.5618466413198,-63.1718577823922,-50.5895358809475
