-55.1055967953336,-55.2378588157558,-59.7668340751716,-57.1570893764552,-54.9407458119445,-70.1865939073175,-55.4032121496208,-57.0919111308708,-53.4636809729074,-52.4564487473632,-53.2102785877102,-53.4879367795861,-54.8567982573752,-54.6150833234013,-57.9409506344638,-64.2045300719378,-72.9930476000515,-71.3082442469439,-62.8915531866796,-58.4970305600861,-57.2201427864309,-59.566963607472,-59.1032010149692,-55.5177623902543,-61.6842924404103,-55.6187394179527,-53.2339960809939,-53.4800611837553,-50.295355865605,-51.024956201006,-52.8979602819114,-52.1809896500691,-54.1773154875263,-54.4367822267524,-55.6406643934324,-55.4320773577933,-54.5891657956438,-52.7765634881048,-53.6120654706226,-56.3630703032058,-62.546490166625,-68.6360050654883,-57.8786930554826,-52.3955594133875,-49.2922395709992,-47.0496366044324,-45.7409224536869,-45.0389819133745,-44.6428167507489,-44.417225469436
-55.2035136178933,-54.8475004458129,-55.6644578262635,-52.297662437772,-53.5861251215791,-55.9948867114142,-52.0581237576101,-55.3013473123502,-52.4017675248595,-53.1832232537937,-55.311047322247,-53.9769948273199,-56.9653637086798,-58.3997454474202,-69.4849236218668,-66.440315266579,-63.291923784918,-70.5349123361446,-67.7840460279819,-59.8514392383351,-56.9829473803204,-57.8825009951808,-58.2130581050599,-52.5925978479401,-52.2049412394272,-55.7308822647074,-50.9512176421751,-52.2144591461833,-50.4596465017033,-51.3030137726827,-53.6525323823886,-53.6289942991232,-57.3533578239852,-62.3156687706203,-59.11523579612,-56.5160495311952,-55.912901733131,-53.704462182793,-52.99317132886,-54.4923239414503,-58.1555071820557,-58.4475213007364,-55.0668709889177,-51.5225369559977,-49.0192282337407,-47.1210346158013,-45.7351957329437,-45.1403540985186,-45.0482697458174,-45.0683691657964
-53.7916701236914,-53.3881485058973,-51.8698713482821,-49.884028917846,-53.2692742872529,-50.566521524303,-50.1412251921411,-52.6904629175024,-51.5103056858516,-53.6969780137696,-55.8583136517057,-55.5927428568377,-61.1543154482029,-68.9728868448058,-69.6435938198298,-65.0856003995819,-60.8401618409526,-63.5852083576404,-62.3527772867642,-58.0375853269294,-55.6572919672723,-54.7449884827665,-55.5726036852642,-52.0417945021959,-48.986703310014,-53.2152477871909,-50.0841895385246,-50.227096190255,-50.4868671731783,-50.8287385419545,-52.2662741624784,-52.5493524281908,-55.0796047031515,-58.0619292266612,-59.6564190894082,-54.4867709681751,-53.7419477707564,-53.4332410387119,-51.7018957085362,-51.4461269017026,-52.1140873275802,-51.912378652923,-50.4588748024263,-48.9783187645728,-47.7878596340432,-46.9734163347604,-45.9618496501356,-45.5171603423823,-45.7163030516417,-46.123688079426
-51.651732702673,-51.3960834522758,-49.2475668372756,-48.7796600362311,-52.1929684188778,-47.9163927956339,-49.5179713735436,-50.1921128001344,-50.8912773341041,-52.9374109097892,-53.5222477261044,-57.8940359649401,-64.5392427408772,-62.2376984303226,-65.3690820891757,-68.2477635318745,-59.8538544362778,-59.6919356601061,-56.9305132728012,-54.6775824686608,-53.8090504015898,-52.1654617473402,-51.9947480817212,-52.2241857465107,-48.2081160778994,-50.4903813793633,-50.0382583936782,-48.9434915171342,-50.5282198296089,-50.1687351222274,-50.492000802246,-51.6806502180461,-52.4339086116073,-52.0502187202895,-54.8981353077781,-52.1617601767168,-50.7607587571897,-51.5820188724279,-50.2905922522602,-49.1789479290857,-48.8125271830725,-48.7160017708343,-47.7774172039453,-47.0970003918984,-46.6402534307631,-46.6824286047388,-46.4013499627195,-46.2804682401668,-46.7728184408793,-47.6924353821702
-49.8896045429835,-49.6200133232655,-47.8439129429988,-48.7371791458216,-50.2139906089862,-47.0323431506468,-49.5562700647685,-48.4475442790641,-50.3354670817556,-51.1949491162844,-51.1416154206621,-55.8440846486957,-57.0622750627828,-55.591804752186,-61.8138703114246,-58.3376054704111,-56.5265735593004,-56.1968659666986,-53.2131417050846,-51.8531647454579,-51.8985262463508,-50.5043338329661,-49.4746388124135,-51.5274056136487,-49.0044009607953,-48.8563231288051,-50.466112073892,-48.7235166395853,-50.7838001454244,-50.0293034320429,-49.6135971205804,-51.7666256612334,-51.1557085877055,-49.4015025822801,-50.9951500685912,-50.5290022179947,-48.8495386966949,-49.3526218414038,-48.966731750844,-47.8445804992934,-47.090370738883,-47.0133849937658,-46.4463853126561,-46.2071444385207,-46.1139249226414,-46.5550906357525,-47.1030820030299,-47.5521789710813,-48.3948165473265,-49.8860760367153
-48.873099371005,-48.5817863077411,-47.7762509325377,-49.6444065838022,-48.6170343991952,-47.5698783757363,-49.6570399218787,-47.698313242431,-49.6303820213981,-49.5588622815516,-49.7411171993312,-51.6483933855784,-52.2716661267931,-52.7170911703339,-55.7386974110873,-52.6405383761598,-53.0961833031486,-52.981330092345,-50.6552618848947,-49.9278644349101,-50.2367630506032,-49.5589281270376,-48.2530525443635,-50.2324762144454,-50.8271460458588,-48.3406766507595,-51.2218686275967,-49.8321312503678,-51.5444869958362,-50.9009735093246,-50.0053778569333,-52.2694674233345,-50.8569220907533,-48.7106577272604,-48.8295685778355,-49.5762276876968,-48.1863995401285,-47.8482334396405,-47.969252570181,-47.2848458987885,-46.4523812944494,-46.2393582341298,-46.0055132461608,-46.0608099707617,-46.1838449916858,-46.7826901946096,-48.1519843972989,-49.4439249657397,-50.8326022010625,-52.8793021136899
-48.6378126960538,-48.6295386279467,-49.3174570897328,-51.3035715909373,-48.2046998819525,-49.3640025859953,-49.7193523898953,-47.9179927759882,-48.8653620692361,-48.4897864058385,-49.1691775988199,-48.9573679389532,-49.7322377487514,-51.4905074608743,-51.6761597056367,-49.9151297450481,-50.8742353943248,-50.42656202634,-49.0413318022088,-48.8195615249852,-48.9712449300633,-49.0075406599103,-48.0400996646327,-49.223035068681,-52.8143437907787,-48.9136420623176,-52.6060838673456,-52.8656784989633,-53.2758277009894,-53.0555531740994,-51.733408208968,-52.3617258124072,-50.9812164907081,-49.4967868337335,-48.2223871346522,-49.3205576583089,-48.7096634250409,-47.4919580362715,-47.5905202337175,-47.3401753018629,-46.6172730094259,-46.1444049035472,-46.1511970862199,-46.3644635645462,-46.6364107489733,-47.3398137649138,-49.4846655220374,-51.8438244733895,-54.305604886068,-57.1365431354345
-49.0875994037366,-50.1290389868751,-53.2057793609401,-53.7055415975486,-49.3881509717899,-52.1310622520927,-49.8905945081663,-48.860178840412,-48.2975096065819,-48.0381474156481,-49.0791679649444,-47.8196267247354,-48.7595277220715,-51.067281005006,-49.596314508151,-49.1138208233275,-49.8008063940585,-48.8216861553753,-48.2941175374966,-48.3819426453918,-48.1299771746673,-48.575435426068,-48.4107428633803,-48.4759177777941,-53.6109144825714,-50.4650931284878,-55.6527485175179,-59.9724135381101,-56.875442989447,-55.9993738745445,-54.408244728594,-51.8342138395547,-51.0835727829273,-51.3703587022861,-49.1285940057206,-49.9796457261784,-50.4186279535018,-48.5240909685279,-48.079290424365,-47.8823134139762,-47.333283576368,-46.5833713168103,-46.6638908206773,-46.897969260788,-47.2898726574537,-48.0453512422692,-50.5456709771799,-53.6313168023022,-57.4256830970586,-63.3424703942849
-49.8467707227989,-53.4102492558696,-60.9437056447578,-58.3771191240215,-52.2071981636419,-54.8241145991893,-49.8591815155127,-49.9824187378729,-48.0820926931482,-48.1447989222736,-49.1440727235777,-48.049492539781,-49.0776490247849,-50.8964293083181,-49.1433046072959,-49.8880137932391,-49.7881686758838,-48.3384881287327,-48.3919907521796,-48.4738542189638,-47.719488905983,-48.1426171011512,-48.8707396856846,-47.7572601913618,-52.5542721952296,-52.0230625502182,-60.3779791383656,-63.9274627390475,-62.6550989540807,-56.1494457365316,-55.5981054193091,-51.1321554811867,-51.148368908082,-53.5975260892962,-51.6395905450568,-52.0399287924588,-53.5057519432044,-51.3277894027532,-49.6153046002317,-48.8011708037608,-48.3061053872154,-47.4311136405474,-47.3983034347456,-47.5811607935661,-48.1264255826153,-48.7676026500262,-50.6029515547932,-53.2226058743459,-55.9610407157202,-61.5260699270189
-49.9852840550502,-55.0033407342868,-57.1075380109627,-80.6834774016448,-53.2892569254168,-55.4020984269073,-49.2456228772096,-50.5899585935487,-48.2691468863755,-48.7297642015998,-49.2692362884148,-49.550184810363,-50.4586435113872,-50.9161125003751,-50.2617549672864,-52.2114984570938,-50.9569391929062,-49.14651413699,-49.3382899649676,-48.9798844271954,-47.7693822048674,-47.7464397152721,-48.9904182575587,-47.2203519269177,-50.4912271966736,-51.7096379387832,-55.0463777969862,-54.837095495894,-57.5081593502266,-53.3706799764809,-53.4419492622274,-50.5998531633511,-51.3242495924407,-55.2159660297846,-55.422945378163,-56.6114668645576,-58.7017629901482,-56.2839970082213,-52.1283315821798,-49.9371369575164,-49.2293520232196,-48.5320597796952,-48.2998237535794,-48.4948472261258,-49.2897023508869,-49.6901449050451,-50.1835393634796,-51.9425779445066,-53.2576807353535,-55.7110932864086
-48.8469950359794,-50.6960638746836,-51.7567260073441,-55.3121283765735,-50.2826664779418,-53.445812296357,-48.5567334810078,-50.442593077355,-48.9564948102243,-49.7386734706349,-49.719256357912,-52.0993160145067,-52.4227385388644,-51.5514605736564,-53.3257362850426,-56.4654097980432,-53.7436191790708,-51.5185267065399,-51.1098062763283,-49.7613038451483,-48.2508021533446,-47.5067958070775,-48.5485997422881,-47.1717857450329,-48.4101719091186,-50.3054370757765,-49.9395476919451,-51.2352555684225,-52.1718541134109,-51.1423308108939,-50.8435261192342,-50.354202710591,-51.3690341588288,-55.0975351159897,-56.7440446409786,-62.2055759401168,-63.9784083340862,-57.2576386401685,-54.0782042528279,-50.9583749866668,-49.8991577245169,-49.6771141705798,-49.4021953497555,-49.8737623228853,-51.0496668774786,-51.3423844579948,-50.5142641096113,-51.3827529359229,-51.729050437881,-52.2526512893024
-47.1808996979471,-47.268810910089,-49.0289078101998,-49.2088545925805,-48.2000355411155,-50.5394756403199,-48.5476984858011,-49.9164547602589,-50.380747732366,-51.2456684918377,-51.0377812216561,-54.8204120266378,-54.2608775479874,-53.2665695696408,-59.8633203662226,-64.4404217290907,-59.2823889157374,-55.5960242815293,-53.3744318971878,-50.4851342277577,-48.8899855151017,-47.5415851783986,-47.6911524420565,-47.6812127447581,-46.8061291113471,-49.2647706149762,-47.4303685677462,-49.6187044515459,-49.357027349593,-49.9066771699772,-49.108677194131,-50.3923251806388,-50.9035648367751,-52.5550256127406,-54.4480311420249,-55.259015188169,-57.4550909957049,-52.8981666253511,-52.8329328139934,-51.3585498730809,-50.2397690308662,-50.6238438398898,-50.7536690352683,-52.0444993143391,-53.9301768182108,-54.6162586922994,-52.5183188430022,-51.8888149520434,-51.2247631360606,-50.2664772038132
-45.8375378222964,-45.4624337378228,-47.3200522162317,-46.1915292397672,-47.6874866964755,-48.0288489631228,-49.4158571182762,-49.5354444626456,-52.7335125704881,-53.6159002737554,-54.1639436445245,-56.8600569683678,-56.0514812659647,-56.2167789091948,-63.9612638869367,-66.3062658540839,-63.7060882043437,-57.3740582392258,-54.5699226490374,-50.5839108198955,-49.1543782698158,-47.8750920982804,-46.9115106470631,-48.4495888173957,-45.9388792839359,-48.5954808358875,-46.6755285934583,-49.0366404665966,-48.1467891535419,-49.461988555366,-48.438919311702,-50.6204550346579,-50.2418984628272,-49.7949829222267,-52.4880976461638,-50.999968012057,-52.594064998335,-50.3165179256648,-50.4357515117375,-50.8358965465863,-50.1883931603691,-51.1095786083976,-52.1659806668551,-54.8292887104919,-59.062345969585,-61.9523703227263,-57.0004575446404,-53.089020044232,-51.1702290863189,-49.2114414255042
-45.1004024813925,-44.8179905573397,-46.0338854725766,-44.8518677207691,-47.7307310673373,-46.4631598298444,-50.318152361307,-49.624606340209,-54.8167388358376,-57.5068390011041,-62.377096740586,-59.9511907281228,-58.2167848269094,-59.5337528424357,-56.1719970527177,-58.2926727510469,-56.7377757320792,-53.9252793940771,-53.1352223592079,-49.894677171291,-48.874273084438,-48.3756469260086,-46.7060038299317,-48.9518960040487,-46.0480179601856,-48.0985932596029,-47.2756495640732,-49.0671865055005,-48.1696652253756,-49.6605241995953,-48.9310280942489,-50.9726221977769,-50.0830365526175,-48.356528169887,-51.143929580413,-49.1405711317995,-49.6588277286442,-49.0593083810867,-48.5909345731804,-49.5925408408212,-49.6686372501284,-50.8275814227309,-52.7288495011878,-55.1386737864612,-62.0491050761392,-64.5395649940585,-58.4421782409657,-53.5426075044286,-50.871975898041,-48.7147441438181
-44.9935418356593,-44.9811227322267,-45.0968508713188,-44.6698749410275,-46.9716328785916,-45.9461324213917,-49.5682964444024,-50.0192413517767,-53.425549687932,-59.8043958868905,-64.2690138017841,-62.9699663402563,-57.5795797309257,-60.1130074856567,-52.5242812925217,-54.0701626248658,-52.4718160103105,-51.2650049132143,-50.7710535453287,-48.9790617573802,-48.5420815610762,-48.8604204195874,-47.3928101985432,-49.1035125509411,-47.4655141925366,-48.0745239303417,-49.0127262893979,-49.4940110814029,-49.2204726988212,-50.4226686937211,-50.7041198339145,-51.6514641260498,-50.911928049204,-48.6802712505567,-50.1934788595983,-48.7586887879093,-47.9388679721051,-48.3772978896628,-47.3534311183386,-48.0583244875042,-48.7120708692946,-49.6781740592712,-51.5119933588989,-52.1915508025408,-55.4165874582649,-55.7549895893907,-53.4847092130582,-52.3841680283293,-50.2316560487284,-48.5618601472759
-45.4714689510754,-45.6378426433515,-44.6245026235769,-45.2707937508292,-45.6030928857845,-46.3361136809018,-47.7740912322732,-49.9176587042691,-50.8343177122749,-54.9350192799033,-54.5918344461883,-56.0149262861831,-53.93234474104,-56.711722189562,-50.5828545207745,-51.3546975428416,-49.8092137406477,-49.7404985495099,-48.8341155507305,-48.3577645461177,-48.5657913153852,-49.3586392172444,-49.1508118184759,-49.576977696165,-50.8344054040712,-49.092764607831,-51.7809199730436,-50.2121711883218,-51.0127820813025,-51.6404585566114,-53.8982238449858,-53.241710978131,-53.1819641911101,-51.3137835098228,-49.849057891368,-49.2239317235851,-47.1308863264837,-47.7025111478771,-46.5420042041545,-46.6054309032304,-47.50983767804,-48.0860524921861,-49.4170571164256,-49.6754163625812,-51.3891588123979,-52.1507886676331,-50.9276868149624,-51.1972663163823,-49.9270764504688,-48.8317039766544
-46.4548171235712,-46.467829083447,-44.6971759250398,-46.1781084451894,-44.698468183511,-47.1000638611725,-46.5238823600189,-48.9472228765898,-49.2902622046692,-51.2113668258152,-51.2389406317944,-51.3898792469649,-51.3096243531553,-52.6530081069513,-49.4714397336765,-49.5413669503278,-48.0770243593152,-48.7429761321716,-47.5467766570519,-48.1398273232969,-48.8398375597079,-50.0344854479704,-51.9043367204656,-51.2661611524832,-58.1221609608092,-51.8771680030272,-55.2922168743998,-51.1400646921323,-52.9060398930804,-52.904317630303,-58.0985096838697,-56.6522866062806,-58.0547996413117,-57.6820706346626,-50.3891955987445,-49.5201862954316,-46.9736583493341,-46.7647674274193,-45.9854717738048,-45.478196504246,-46.3197708545766,-46.6277985648876,-47.6006290684414,-48.2308772371282,-49.2569711321126,-50.6222995801023,-50.5158276807874,-51.1991561737546,-50.721106575342,-49.9090090086057
-47.7853146611622,-47.1752722934511,-45.2979283517917,-46.7827837802936,-44.6620866024446,-47.2983839404931,-46.2941632709413,-47.951503073803,-48.8842353803772,-49.4764277085889,-50.2324787565151,-49.3878400185757,-50.2298295097766,-49.7996078648661,-48.9275045512149,-48.415909616695,-47.113661711562,-47.8882832255992,-46.8563074077515,-48.098515601012,-48.882186350121,-50.5557285009998,-54.2458293414836,-54.7419683335794,-64.1038034737856,-58.5439028516644,-56.1937780214255,-52.1068818443904,-53.7822778644132,-53.1644151628744,-58.2601760846499,-59.3342089077016,-63.2878634008493,-56.6853000863422,-51.4499673103673,-48.7033155533162,-47.0272736104792,-45.7205396517448,-45.5380889316709,-44.8060065397802,-45.3733859435226,-45.6429003986474,-46.4439354416799,-47.5764634438691,-48.2593219585489,-50.3419885462458,-51.676041645419,-52.9392450095989,-53.5011634600172,-52.4302052302261
-49.1433319049096,-47.5997331752383,-46.3199599323828,-46.7892795655332,-45.4695346358701,-46.7417935002378,-47.0501302477105,-47.6827448095827,-49.3623742627812,-49.4451525727911,-50.8902288871726,-49.4357961857664,-50.5239144603873,-48.43920519354,-48.8921391176618,-47.8382186624709,-46.8355659020086,-47.0874340616958,-46.6514102440179,-47.8645750007894,-48.4394519156263,-49.9815462776901,-53.5385286335112,-55.2068685728376,-55.945908176171,-66.255280361916,-52.8592425567312,-52.6431899008571,-52.7269269290477,-51.8223573977237,-53.7339997449673,-53.6212783132382,-54.5839354737932,-50.50664803505,-50.9342311953222,-47.2888634251049,-46.7447257745401,-44.9338576669993,-45.1633184643561,-44.6466042682287,-44.8537241671556,-45.2608782142103,-45.9843164463589,-47.3972590540958,-47.9643322148059,-50.6998151094507,-53.3997295350499,-56.7965590316185,-61.2204951009911,-57.1778676676768
-50.1141841991337,-47.8377424521629,-47.593378264375,-46.5549789946891,-46.9775233893697,-46.2828803231268,-48.4132236816362,-48.3730317661457,-50.4009229894717,-51.2236626572178,-53.2519020801598,-51.6312116663038,-52.0738860519706,-48.4625209696771,-49.2725264341562,-47.6282338756294,-47.0801313513152,-46.4567409695259,-46.7844587252739,-47.334829084289,-47.8583361752496,-48.552372505813,-51.4992403000274,-50.6621926140118,-53.2011618910207,-53.7035687843936,-50.1011284669045,-51.9309189665789,-50.353974198694,-49.8279458482666,-49.8149374907519,-49.0794458183825,-49.4497830172572,-47.5830234994828,-48.309965558285,-46.1699131081146,-46.0729257368844,-44.7037377132433,-45.0160277229893,-45.0365105158727,-44.9164888476326,-45.5179053181239,-46.1574099314743,-47.48000549291,-48.0756577229577,-50.7337808673967,-53.4505527824261,-58.034279459153,-64.6575677637609,-58.5098210925093
-50.5984607527052,-48.1975987754344,-48.9205121339103,-46.6039091944794,-48.8670674900138,-46.5180513626521,-49.4166376050752,-49.9424363474782,-51.5805781872585,-55.2663014044281,-58.1754192707701,-56.8819054690268,-54.5077488907289,-49.4528421059857,-49.8326940071147,-47.5696720858098,-47.5710704300182,-46.1680486322361,-47.0842175577339,-46.839461505877,-47.5979313858398,-47.5168936169119,-50.0012173459685,-47.9633799974338,-51.7759091761271,-49.2007204494548,-48.7438767484211,-49.9862978238313,-48.0399363348113,-48.008881821524,-47.0807734644317,-46.4647716632803,-46.5154818009511,-46.262871082806,-45.9066576113978,-45.642282810264,-45.5417017962045,-45.2141252817199,-45.3922549176969,-46.0452661774291,-45.7313375558079,-46.4295333062528,-46.8662656220517,-47.7585876187139,-48.4261667944719,-49.8749351839627,-51.8787030695004,-53.5073313297745,-54.3148689686093,-53.5332571308276
