-59.9397296391567,-61.9770942612541,-61.697991312015,-59.1838964894464,-55.9135183553634,-55.5780072394368,-62.2074333438672,-62.4524236357916,-56.9193179887368,-58.2123757456258,-61.6265818225063,-66.0272506678085,-63.1646833479398,-57.581827747705,-54.7141716367614,-53.4660899794745,-51.9153886828295,-50.5860970978445,-50.985152073294,-51.2177407315224,-53.0873013950032,-52.4136619785874,-53.7138935288009,-56.1752389693352,-58.7101388249154,-61.6796484395989,-63.4056131761043,-65.5588592616721,-64.0527802678521,-62.6118244150053,-60.2314452837946,-57.7020466761716,-55.2190585598606,-53.2541458312337,-51.7110123128594,-51.3727571182687,-50.978116242399,-50.8668543722245,-50.100988800918,-52.5028877874342,-54.011565906289,-60.3512748709625,-61.3547653078219,-61.7045049128006,-63.7683833297471,-57.3933390228456,-55.1996253178957,-54.8728055151765,-55.6085836785313,-54.5642465624649,-53.6298696102156,-54.0009996973407,-55.4078360113051,-56.9766719661652,-58.0976332928746,-58.3374404847735,-59.5544106977235,-58.1856733159262,-55.8127562268397,-54.0991443247999
-63.7645718745286,-63.9252144023778,-67.2425902952271,-65.5465553285813,-60.2555919961863,-56.146211800264,-58.9262400164242,-63.9136778008399,-56.0799075946389,-57.6737303280572,-66.2786170011159,-64.1312773522324,-62.0084860387479,-60.6549466561227,-54.5540682461397,-51.7516465911578,-50.9946348081132,-51.2517812833783,-52.1891916322396,-50.9972273112713,-53.6565621337221,-54.3182108776388,-57.3649026250824,-65.5298105835387,-68.4936276071055,-66.3366425489287,-66.9225248822477,-71.8523759396457,-72.9619882485247,-69.3746531388362,-65.7704343053799,-62.5282829776724,-59.9567668343727,-56.4741446728926,-53.444936896316,-52.2188896330573,-51.9198593372181,-52.0104414105177,-50.547859426539,-50.9486351982128,-51.460625220638,-55.3109756414684,-55.7210739903432,-54.1451900370596,-55.2594142044344,-55.0596546209742,-53.0174975309362,-52.0485521109807,-52.6202136704266,-52.5637732122147,-51.8933756281276,-51.7769475774708,-52.7387551800526,-53.6782062864485,-54.0985933689707,-54.0646966164914,-54.6078722433499,-54.5430710515676,-53.5833870318259,-52.2663133255663
-61.1158532813454,-61.1711451737511,-70.600122989305,-66.8255485186196,-66.0900005403807,-58.4624775817041,-55.8945424160465,-60.159687734875,-56.0486270389941,-56.1720648519345,-64.0936564683816,-59.0517655363801,-55.6472939827208,-56.8361790564458,-53.7414538673413,-50.2631229603711,-49.9965312631433,-51.6096795761162,-52.3245678171785,-50.996777232331,-53.3994728532569,-58.1409040294579,-63.8718018108735,-61.8435424174348,-63.7744268863479,-64.2704905692033,-65.5603233918954,-73.160652359333,-68.5551525938728,-63.139923063433,-61.9335346729754,-61.9799296540011,-63.3607994802839,-60.3062966360339,-55.6953808103479,-52.8882754177607,-52.1786779330903,-52.3719202168174,-51.2751971322136,-49.7579260649081,-49.834449413512,-51.9282456641233,-52.3254149762089,-50.4349924099123,-50.5817438075076,-51.7824418070932,-51.1367929313029,-50.1317131278489,-50.2529408578206,-50.7887121996343,-50.6984440005481,-50.3480574043181,-50.814339416842,-51.3557403573351,-51.5882579237069,-51.7261976014099,-51.8468059332975,-52.0734517133071,-51.9703928556278,-51.2344171446853
-58.3379347833459,-58.9904729101522,-62.8779211815674,-58.2074917279796,-57.2109067673168,-61.0763811855116,-53.6158090117766,-54.0091547031657,-56.0298233389792,-53.4630830549266,-54.2865744761611,-54.6246907288892,-52.2397840030416,-51.9507884964416,-51.4480445688323,-49.1988964200709,-49.2625386340025,-51.1946407374037,-51.1718649711685,-51.3100653842911,-52.851366339567,-62.3266426344263,-64.7777859789679,-60.1666942174188,-64.3844273049558,-64.1477743174634,-64.5276199372609,-70.8885328924031,-68.2955590835203,-62.8389845855465,-62.2630637653074,-62.5143979258104,-63.0428867540569,-62.4500605518742,-58.3920648280634,-54.0312591621602,-52.3123952353927,-51.8671417726813,-51.9693680036888,-49.2844448928271,-49.1642975108804,-49.5189914661144,-49.9624420068078,-48.6154863335133,-48.1929539576721,-49.2178543991385,-49.5975283095291,-49.0004315245122,-48.7628106616978,-49.4782123561867,-49.9830957474212,-49.7198651174753,-49.7402063739354,-50.0186831217398,-50.2581187048554,-50.6245430745179,-50.4859272710921,-50.7167991865363,-51.0722410452128,-51.0074419851432
-56.3580774103908,-57.4417994324053,-58.0303467960483,-54.5920666118372,-53.0094842297437,-57.7497141178902,-52.3704654260583,-50.2413489217781,-54.1555920740041,-51.2631310379393,-49.7176469816284,-50.9172402507,-50.1821268955684,-48.7979843559789,-48.7664729711737,-48.4546227745194,-48.6744893231738,-49.7554596180218,-49.7706964706927,-51.6494287725022,-52.5638864569331,-57.3128143438325,-59.6052068150601,-64.422025624623,-80.3713835802459,-65.588674066298,-65.5950086153227,-68.8117144207134,-69.8877466515383,-68.0161339383171,-68.6597685177375,-66.6999409804819,-63.3978965382406,-61.7990171450741,-59.915290610948,-56.0126413859805,-53.1219728271017,-51.3544168675907,-51.6516528311406,-49.4335213693949,-49.0891477784768,-47.9641011390998,-48.3343301254931,-48.0275987332561,-47.3212706382872,-47.8046192113996,-48.6137605828614,-48.6360181460756,-48.2748641208308,-48.886244415803,-49.7458664281015,-49.8324981645111,-49.542803372159,-49.6232401337703,-49.9216299260303,-50.4420582155552,-50.2307026947272,-50.3971862751979,-50.9539883279652,-51.5428544682118
-54.9553463051815,-56.0740357340286,-54.7915571126209,-52.8770037593605,-51.3736621533553,-52.9674984979745,-51.755914723987,-48.4594057396278,-51.0885516437326,-49.8686405699718,-47.4976597480976,-48.2949625699252,-48.7255526808864,-46.9942098198756,-46.8005098956753,-47.8805153070819,-48.0170570105639,-47.921322432117,-48.7725555666226,-51.345939444495,-52.076903212406,-53.2511463496787,-57.1281740065819,-62.3174480768059,-61.380956831181,-65.441024731655,-67.1173334504259,-65.8692691293056,-72.3227301512635,-77.84282129154,-71.6542915748136,-70.8105221262489,-66.4720532026389,-62.1891197230013,-59.811669991253,-58.0498850822114,-54.9319408419851,-51.5639956040938,-50.3855980258334,-49.7862269707067,-49.1138708697759,-47.2294098981787,-47.3863591549619,-48.2048994147247,-47.5921780168309,-47.5121011785868,-48.401370453567,-49.0858849056479,-48.8848482577374,-49.218003329344,-50.0881994672528,-50.6020248249744,-50.2191857627556,-50.1289335799134,-50.4599386008051,-50.9997621184443,-50.954587693008,-51.0952814822427,-51.6910682429325,-52.7986041270251
-54.3065871801417,-54.8712427698818,-52.6980135814905,-52.0622969517504,-51.2913607758911,-49.9440173267539,-50.8674582725039,-48.2162461959909,-48.5710342114227,-48.8059819315914,-46.7961601868648,-46.8025421728058,-47.5969284545177,-46.2554665438799,-45.8505633557488,-47.4153161730225,-47.3743139123344,-46.6239549555932,-48.3429946507815,-50.2894422610626,-50.8155563056971,-51.3627410374438,-55.7014164791303,-55.4571832545547,-55.9404465237885,-64.9396131952888,-63.1948527527331,-62.0659194760193,-104.392427459684,-64.0482162305276,-63.5305823301655,-69.3746971905283,-75.1388466175237,-66.444468767908,-60.6342979802106,-57.9583475393161,-56.5948309535376,-52.5705420023414,-49.3974325600929,-49.8118941041137,-48.8983242929415,-47.2577665199893,-47.1229503158575,-48.6943598225405,-48.7151270349016,-48.2472091462446,-49.1364287240486,-50.4710961094511,-50.7522830917463,-50.7041441493997,-51.2217490035576,-51.9545434410361,-51.7298532311113,-51.4927566200979,-51.7738137902609,-52.1922648170195,-52.6046789921689,-52.8459474878522,-53.3932563435436,-54.7583487892415
-54.5936193928001,-54.10007501201,-51.7803531174016,-51.8367671769125,-52.2265118655947,-48.6378572506447,-49.5751942740212,-49.1712317388782,-47.1632445036801,-47.8091077987384,-47.1706547659304,-46.3421134340351,-46.8296311819537,-46.3887521507485,-45.9187327232844,-47.1243714439007,-47.0568075860538,-46.345734773463,-48.3699052207643,-49.176921708462,-49.4384961747279,-50.6639998581041,-53.9965223538902,-52.2868659952942,-53.976999639721,-61.8756940753355,-58.5493824863204,-58.6694492239902,-65.691690055338,-59.9396229040755,-61.7430165429344,-75.1008497216892,-70.4832586327292,-81.6431365526335,-63.0778476441729,-56.4906401689209,-55.4427622795893,-53.3230096119157,-49.3409965239987,-49.4704736036863,-48.5651328303273,-47.9486012060798,-47.5370697589564,-49.1874605252656,-50.3205190069987,-49.8817539265826,-50.9509671820023,-53.0270602322068,-54.250215708028,-53.7927502717398,-53.4869986925288,-53.8613907566501,-53.9332687328333,-53.6293375390793,-53.7489582201573,-53.9758552377693,-55.1500508645791,-55.7175339351597,-56.2198290045033,-57.4790727586168
-55.9188642550261,-54.1106301932132,-52.1568244489925,-52.2836525993798,-53.4032893205605,-48.9669257426913,-48.7716261113288,-50.7866054117293,-47.0160435176066,-47.2071462022404,-48.2048014080836,-46.7968578866029,-46.5967189165289,-47.2034440704406,-46.9255203098866,-47.1920110767694,-47.3617961544882,-47.2871586972138,-48.6413995337947,-48.5909439273763,-48.7843776407626,-50.2651144126419,-51.8266428189093,-51.0659089930224,-53.2550699662882,-55.9931033648498,-55.3731856809559,-55.8783111016434,-58.2519478899463,-58.1168298052567,-60.736601701763,-64.3328539893114,-62.8435046750539,-62.1666297843115,-60.9424616997144,-55.3812498930834,-53.2111544653922,-52.4199665692866,-50.2387114855049,-49.2439831141939,-48.4898349853314,-49.1128262424422,-48.5738367508324,-49.6232819127249,-51.8764043969848,-52.1259309991363,-53.7219658368957,-57.0975777385531,-60.4673120692106,-59.902589815231,-57.5071803268753,-56.3298051158287,-56.4671952883264,-56.3226940265968,-56.2409825739411,-56.3757672636961,-58.5009722991621,-59.7167492504641,-60.3221248878099,-61.1882319163269
-58.460751664544,-55.2561018915096,-53.925710486253,-53.54848726852,-53.7236668836336,-50.9452381045711,-49.1656804565454,-52.0656615871851,-48.2959242501045,-47.509677118363,-49.4277533444666,-48.0498050504866,-47.0758066707672,-48.490808536448,-48.7239453027258,-47.8993358033837,-48.5686832651986,-49.625003017416,-49.231414110925,-48.8106631287072,-49.1080436566055,-49.7647730542871,-49.9002852774888,-50.8691260101597,-52.1048439345678,-51.7180039773891,-53.2652725550533,-53.6172607767105,-54.2849098795547,-57.0459037706055,-57.3386862836683,-56.9981702679547,-58.558449549025,-56.7805765180391,-56.1738917707083,-54.6908180176671,-51.9465646621529,-50.9998777800165,-51.6154210885053,-49.5468119833744,-48.9752450596012,-50.413909299318,-50.105605417225,-50.0154751821333,-52.835680561905,-54.33000437043,-56.0355341273346,-61.3826061779304,-69.4535156956674,-95.0241567084787,-64.6277311426575,-59.2313379744996,-58.7748073484148,-59.1476446550405,-59.1224973243612,-59.5074987022199,-62.3479554633351,-64.458245554165,-65.2318850635084,-66.3524636337459
-63.0515596998195,-57.7233462701921,-56.8231858810988,-55.5257120031556,-53.2634516367682,-54.3181557255315,-51.1870253547326,-52.532111984505,-51.3003205992079,-49.1337322277137,-50.4913595856998,-49.9164268859154,-48.3798684477718,-50.0509214820226,-51.0421065261405,-49.6152977857577,-51.1111520886376,-53.7147677767582,-50.7207784191471,-50.0235381627845,-50.2333222263596,-49.5522260053555,-48.7277322994546,-50.943600841724,-50.4072108118729,-49.285641607111,-51.8263266180908,-51.9230178567752,-52.1499612063337,-55.8081783949428,-54.1210639216319,-53.5503182040076,-55.9124308765316,-54.3613130474331,-53.4273483254436,-54.1229139533554,-51.8598216465492,-50.4529568873851,-52.5848005924564,-50.5425988448844,-50.2122098795034,-51.5238351256112,-51.9455993070412,-50.4686425257886,-53.0569566580705,-55.7580951383385,-55.871251971692,-59.5944135688403,-62.4413195355526,-61.9236901972597,-66.7712637369292,-61.8200320136434,-60.4773860683391,-61.6992344481099,-62.4548960261945,-63.6689618715263,-66.2261284038235,-69.0276087176337,-68.4152343715153,-71.2857803832681
-74.0572307210337,-59.706296936105,-58.7630214698437,-57.5004342746585,-53.1336704679802,-57.4893175003671,-55.3836250991278,-53.3176137424964,-56.0372522451715,-52.5881110953283,-51.379125969702,-51.8749953181598,-50.4746705460661,-51.6018056448545,-53.4231602545727,-52.83824277487,-55.9942497890424,-60.647777243664,-54.0836816482201,-52.4154003135259,-51.6161916786063,-50.0186351175632,-48.4915793958251,-50.6825059761879,-49.1316681746765,-48.324524246983,-50.7357898014725,-50.8230603160479,-51.1161760483209,-54.0219260709329,-52.4051084484519,-52.4389566998966,-54.6321577782912,-53.7937667075616,-52.6209705544782,-53.7331056733379,-52.7286920005964,-51.0835471926412,-52.8441721304229,-52.2033215275527,-52.3414493209673,-52.6181123855193,-53.9823406324663,-51.4668477031027,-53.003097430714,-56.3489778082062,-54.9695678257379,-56.4721729617961,-58.4681551132869,-57.2450207465715,-60.8795277909963,-62.6080615581233,-61.2641730016833,-63.8454932988924,-66.6445990737625,-69.6579839755466,-70.5868204863259,-72.6499336659463,-69.7655195737964,-68.8187536981896
-64.2119929539205,-57.3888126084174,-57.7421252956768,-57.9811610134223,-53.8448043935695,-59.721229435237,-61.5015613054071,-56.2427955066754,-57.9673082010051,-58.8428126509239,-52.2871879644491,-52.828953824985,-52.951728200375,-52.5251828344471,-55.2693057838078,-57.7547812059153,-64.5774973755634,-79.6331048097036,-59.6392786843087,-55.9166840631958,-52.735008780256,-50.9145607268101,-49.2346415227478,-50.0494510065433,-48.6361891832253,-48.5138882645314,-49.7956008172031,-50.227245568794,-50.6045892484116,-52.1125376114886,-52.1358882107823,-53.2410279301725,-54.8000154444869,-54.9815743266198,-53.7244610255684,-53.8330636923402,-54.0180358691887,-52.718388073342,-52.8437735570128,-54.2503406215489,-55.452700402635,-54.4984436667978,-56.5163653861199,-54.0165865227095,-53.4329890292451,-56.1771590777163,-54.7399646918817,-54.539985154297,-56.2449063385528,-55.1765474175989,-57.3888152075672,-61.1334198729677,-60.6253389052467,-64.3241060776866,-69.5886854035321,-73.5980008882156,-74.6671519507617,-70.2879301392853,-70.4416108724579,-65.9038583300534
-57.2409988097106,-54.4164057404136,-55.8274791204357,-56.2306308312072,-54.985911706997,-61.3998854093188,-60.2670941576155,-66.44252845193,-55.8122089733778,-60.9506045502058,-53.2673397849782,-52.3952886059155,-54.708995810007,-52.3965246174605,-56.0265907265037,-58.6874758127246,-59.4046616921635,-67.2463151470234,-57.471299948387,-58.7700129087447,-53.8851765207086,-51.5405623662305,-50.912585352964,-49.5899664531,-48.7729567436182,-49.4873462324884,-49.0319006447195,-49.9367299045832,-50.2020768030704,-50.6897928345973,-53.0959756628149,-55.5755245210045,-56.721379467994,-58.6699569125263,-57.3743677672502,-54.6912293714327,-54.6841134413188,-54.7313763292455,-52.6038951197049,-55.8947191172733,-59.0886333846063,-58.1242343879799,-61.0845593941473,-60.8028397579048,-55.1364499048859,-55.0586037891726,-54.7083784082094,-53.2520713619652,-54.3984678617876,-53.9378852999032,-54.718873996693,-58.4226051251301,-58.8855195894312,-61.6776062522928,-65.1089414475125,-66.8505317358913,-69.1818154501886,-65.8487016274946,-67.8015800134683,-64.4590984256771
-53.4188408320247,-52.6010654691924,-53.7819462839446,-53.5940803564781,-55.2820816938595,-55.9637807801953,-57.0431387444483,-58.6792386713694,-54.7495596439343,-54.9672476314551,-53.7015941761988,-51.5929546853017,-54.5539449573882,-51.8710332311183,-55.3920786604264,-55.3277378936889,-55.4251828856904,-61.8010027088704,-54.0321486453687,-58.9666278731585,-55.9290065075742,-52.1055527694051,-53.2823182768275,-49.8799232555214,-49.2973436650502,-50.6986919429379,-48.619411398757,-49.7324468536391,-49.847008301435,-50.0227786635504,-54.602847952252,-56.9124203028749,-60.1676904683014,-68.8218298860519,-63.878943084078,-56.1852333199402,-54.0965154230053,-55.663261586187,-52.0087853453095,-55.8555051904766,-59.4992381148591,-59.7466427255407,-86.155816560219,-64.137307899378,-58.3299000191495,-53.338163356986,-53.6363668588238,-52.0689247006,-52.4603826797035,-52.8390759795237,-52.5084979463236,-55.5603703160864,-56.8466133446726,-58.327771750537,-60.6398057167344,-62.1438622514064,-64.3137319902153,-63.1226055991635,-64.5756721383407,-64.0307235488369
-51.1799277931155,-51.6363534370558,-51.7790219605353,-51.3593279386029,-54.1547064392669,-51.2376984228131,-55.1981277192329,-51.7298694083986,-54.2936657885737,-51.5311927420711,-52.7967837610329,-51.1425119116026,-52.879868823338,-51.7121593521778,-53.6890225741394,-53.4928959575753,-54.228729693087,-58.4059799562662,-53.7743146545134,-59.2535493916142,-59.9007319652783,-53.968624899656,-55.6326318535429,-51.149163774793,-50.1034480148376,-51.4001948324449,-48.6725794932648,-49.477536523597,-49.6724800216425,-50.0183946254372,-54.472928815881,-54.7687579324283,-58.8807571238755,-62.092013382797,-58.5751808940375,-56.6491546964836,-52.9813297436565,-54.223269084317,-51.4602857067444,-53.916596193792,-55.5289475289994,-54.3706362889063,-59.0829069560352,-54.0011183946397,-56.6570849506437,-51.549230408289,-51.4015620740562,-50.6919832837255,-50.5042186385922,-51.5897325670724,-50.8440048730891,-53.0972840852088,-54.8939306033362,-55.7302570191809,-57.7649008055163,-59.2387858440766,-61.5696065746269,-61.7991567005395,-62.6555268241767,-64.4912496357911
