-23.8619563902378,-23.3193035542018,-22.9741979647211,-22.7899693592898,-22.9028670996834,-23.3256379081235,-24.0779232793995,-25.4991450121824,-27.288008339897,-29.7178682917174,-33.0687717190526,-38.6279106750577,-50.3787043819458,-45.9047983112185,-39.2813071494853,-36.0352210232931,-33.7634531635861,-32.3222852648397,-31.1072211028246,-29.8038245378914,-28.7792491832197,-28.0211870391557,-26.9987990411773,-26.1527572717233,-25.4589536205875,-24.9867932974626,-25.0983646206287,-25.5761908874897,-27.0116449029206,-29.0000546263594,-32.5714806005601,-37.4564878098367,-34.3642958546616,-29.5268364377108,-26.4704709964118,-24.8216252948361,-23.7042236406298,-22.8547345275381,-23.0175249591105,-23.1747865703775,-23.9442678925706,-25.2937573613861,-26.8051262260359,-28.3814046810698,-29.8234880074296,-30.9799816934139,-32.1813656191295,-32.9025623256154,-33.2276441057242,-33.6684277605624,-34.2097084113019,-35.2653114616864,-36.4222200604798,-37.9804651360117,-37.470124972381,-36.3687737778019,-33.9902088209404,-31.4806355401097,-30.9593682484991,-30.1550850098873,-29.8105147732466,-29.753441859583,-30.0990457349455,-29.7507395118673,-29.4109647001985,-28.9990535164036,-28.5717061324923,-28.3339824019589,-28.2354855918336,-28.2183751353292,-28.3659452305906,-28.4176716828785,-27.9112734460225,-26.82132335166
-22.1546371624103,-22.0237206964333,-22.0159289408741,-22.2293746915057,-22.4707860354544,-23.0674573318197,-24.0166742022363,-25.3409460627578,-27.0822031068402,-29.3840562015656,-32.295180456343,-35.8735867778231,-39.4017739192185,-39.9005116568247,-39.1171994420242,-37.4727817750715,-36.0317251967334,-33.9295046157479,-32.23427914032,-30.2825742763447,-28.5360856188644,-27.3477507112175,-26.0972512048618,-25.3116938345376,-24.8519014311979,-24.5234733520824,-24.8755767922772,-25.5233946276726,-27.1455824430671,-29.5099995932216,-33.5406271498463,-40.0438632420206,-34.6531214439741,-30.2662148236028,-27.2348400482165,-25.4191680120204,-24.2120055448936,-23.5630410638398,-23.7892179606336,-24.1406935914756,-24.9569898661306,-26.6649199397399,-28.5166104208224,-30.452549323023,-32.5925982546939,-34.173774852657,-34.3113908090178,-34.61623660545,-33.8918343142905,-33.9955498054988,-34.7257249322226,-36.5225167768648,-39.0569763249682,-44.4278196839418,-47.896125611217,-39.5078392399029,-35.8617484911425,-32.3823609015969,-30.8916230233649,-29.3635849926403,-28.6127068094812,-27.9903677723047,-27.8845572162898,-27.6087854770994,-27.4220587474526,-27.6801513744117,-27.8456124210304,-28.3808126543144,-29.1295465604198,-30.3514645245159,-31.401330569658,-31.9249049996807,-30.9820727773788,-29.0018936849925
-21.3636141947772,-21.5606264302249,-21.8054060097233,-22.2919474482383,-22.6431880199815,-23.2864677777177,-24.2367871231564,-25.1633931894794,-26.5410136609329,-28.3040816894816,-30.150942507295,-32.1734741388432,-34.7715513886409,-36.098573902047,-37.8261446451386,-39.7535790289524,-40.9523354811538,-37.5553498979197,-34.6286924733588,-31.1361007816042,-28.64987494549,-26.9904112652732,-25.5679263416671,-24.8149388060395,-24.5139496306,-24.4024301438011,-24.8359444415911,-25.5549435900101,-26.71093930674,-28.2729463060949,-29.9208372906968,-30.74702224854,-29.4934936232931,-28.2194560017731,-26.6832830052839,-25.413461761458,-24.385871121659,-24.1963759951368,-24.4458327843298,-25.1496409771472,-26.1520957538768,-28.1037673226091,-30.4941556505432,-33.3482322335401,-37.6716250747338,-40.9850539772382,-38.4486405410666,-37.465017920412,-35.3305165882399,-34.8622781794745,-35.4089929370537,-36.8089205226853,-38.505369749843,-42.0619461321459,-43.0331609149866,-38.490377915323,-34.4961076806161,-32.1520891811456,-30.2850779942965,-28.698140243053,-27.7989154108943,-26.9429808215198,-26.5185659494023,-26.3520826289325,-26.3054463347718,-26.9181367001367,-27.5235440817791,-28.6926867178101,-30.4541014710997,-33.4895441202128,-37.3551009015861,-39.6813402836971,-35.4625049789548,-31.6030681671411
-21.3937343345962,-21.8922995908743,-22.3823223667958,-23.0631237930855,-23.5744119168257,-24.1782454798076,-24.9304070827215,-25.3574541779932,-26.2100563472945,-27.267787031355,-28.2884354641629,-29.6987564582803,-31.7398194002397,-33.4626450840308,-36.2067886321721,-40.6797641334831,-52.3883630632551,-42.5610913344585,-35.8011042473347,-30.7683660490999,-28.3224615009685,-26.5353475287066,-25.173408679192,-24.5592798967258,-24.4106184746424,-24.617926922313,-25.061688081807,-25.8229704645539,-26.4385104644036,-27.2283294761536,-27.7243944409581,-27.6581943878753,-27.1421030152849,-26.5366868596461,-25.852300563881,-25.1912849763605,-24.4441991807271,-24.7247044866004,-24.9859790714618,-26.0508849070851,-27.3021643514466,-29.1689413491428,-32.157147424521,-36.0388715347492,-43.7557889166869,-61.1178876204051,-44.6422318405839,-40.1168706169127,-37.2015371828818,-36.1241637265207,-36.1547276720008,-36.2054204525843,-36.0695211042935,-37.1820166094275,-36.4377407714311,-35.5647832206178,-32.3274961195463,-30.9238003854611,-29.3861666942228,-28.1348915196803,-27.239093490277,-26.4316281463146,-25.8254693582835,-25.7753579331413,-25.8854388057809,-26.5556132005551,-27.4253907430512,-28.8683308354359,-30.9791076108064,-34.1512455863615,-39.2458380191164,-44.2908775328865,-36.5775758764359,-32.5625659384359
-22.1623942649962,-22.9720418872404,-23.7728319855459,-24.6669407924161,-25.4717813037639,-26.0237682041213,-26.3923733690754,-26.3056055893666,-26.4805353453712,-26.7344591313876,-27.1213684611464,-28.0530408503384,-29.2285001697796,-30.847592002083,-32.997843347377,-34.8334476247544,-36.838428108118,-35.3790936025231,-32.1571572900324,-28.8705774109082,-27.2581423528098,-25.837644478615,-24.8424568163063,-24.5062428195798,-24.5603275106981,-25.1359490973222,-25.6852946578245,-26.5382347288599,-26.9773730210756,-27.3681238747942,-27.3342752384004,-26.9004140161624,-26.5714046207237,-25.9059286409987,-25.4340924817464,-25.0751168545527,-24.6378115066059,-25.179220977609,-25.4894556771491,-26.7554038362091,-28.1417876236955,-29.7099703775185,-32.8896975407434,-36.2497526258465,-40.2408909637911,-42.6556440165625,-44.0614328808436,-40.0950794885774,-39.0358467598559,-37.6033489349394,-36.9667373300895,-35.817938438509,-34.780074173575,-34.8443206727935,-33.6612957838725,-33.1915387685866,-31.0649416092697,-29.8556004922089,-28.7161619510434,-27.7907658466561,-26.9646240799418,-26.3892476645923,-25.7600987365653,-25.797628155962,-26.0483643258313,-26.5165672316619,-27.4315204423947,-28.6997818111083,-30.0495170760417,-31.5565420971698,-33.2963833387492,-34.4713241688037,-33.0513029433485,-31.3463914378336
-23.5725137799147,-24.7050524776693,-25.9453573964127,-27.2603501777462,-28.6704534843621,-29.3401488120823,-29.0686672160632,-28.3060781764952,-27.4975803176077,-26.826254517792,-26.6253290340999,-26.9802408981159,-27.2758107647471,-28.424738715191,-29.4790065752201,-30.0367190844226,-30.7821115567497,-29.8583770841399,-28.4343409696546,-26.9023677630407,-26.0067131749811,-25.1201319385107,-24.675829651501,-24.6840721166298,-24.9919326533832,-25.8840828386324,-26.8011701591235,-27.876760274789,-28.7522312866431,-29.1100262841961,-28.686718197708,-27.8114174817474,-27.1931452050851,-26.1549630013355,-25.5255004161286,-25.1773889284002,-25.0851385803589,-25.6054455343292,-26.0509041722647,-27.3190504880119,-28.6942919858358,-30.1282492098808,-32.9548721952995,-35.1569733829968,-37.7521961405545,-39.8642457207247,-41.2331088686752,-39.520098985962,-40.6768209731078,-39.2325485402579,-37.9716676589549,-36.1898596047741,-34.8646535592271,-34.0036798251594,-32.5840133543573,-31.6429703165769,-30.680652365129,-29.5130519330502,-28.613816457114,-27.8699520928391,-27.135823686116,-26.8203135363503,-26.3219908851966,-26.3806020901412,-26.7068992614931,-26.8582864401134,-27.6273781338005,-28.495224897476,-29.0114419505874,-29.7329333481354,-30.4168028767857,-30.9365281144011,-30.6242019767881,-30.1383912410607
-25.4890280670463,-26.850534010529,-28.5993465437726,-30.816735869067,-33.664921107277,-35.6793835948742,-33.780403162695,-31.4095726604703,-29.0983052053625,-27.4447259066589,-26.6742057215874,-26.3886111141672,-26.044250408156,-26.6032937580245,-26.8573410860892,-27.0671295414526,-27.3412155431312,-26.6705782743012,-26.0226578839992,-25.5576330127596,-25.1121534427463,-24.7149830589612,-24.8404583375558,-25.1796485750508,-25.7341752546179,-26.796435613685,-28.3434120388715,-29.8332487697993,-32.1371032718713,-33.3229452428397,-32.280740202495,-30.2890871975062,-28.563693428132,-26.9498080693502,-25.9668724146707,-25.466288869251,-25.7357037642962,-26.0322181235813,-26.7182370123463,-27.9203967155533,-29.3277047910544,-30.914399437975,-33.1964549889606,-34.8614654637894,-37.6123338002218,-39.9651422787801,-41.0372512976159,-40.8570219344791,-42.914005900192,-41.3730842629447,-39.3835162636489,-37.1624078876303,-35.7592041349717,-33.9989144959796,-32.5333015934949,-30.9800588039175,-30.908672310444,-29.9939445853268,-29.2299695164281,-28.5851550678218,-27.957646113001,-27.7781291202434,-27.5130971301786,-27.4863580963611,-27.7806962516747,-27.7129344227902,-28.2480607870769,-28.75225693025,-28.8872672035099,-29.3554762226236,-29.5016859811185,-29.5624001889617,-29.5618829962353,-29.7046177251826
-27.7826048973968,-28.9573662264603,-30.7763792216352,-33.647521625511,-37.8401404244971,-58.4992284514257,-39.7556596951027,-33.967158416775,-30.5443312327072,-28.312272079916,-27.123464892931,-26.2867833956909,-25.601507913105,-25.557165805186,-25.3054902709035,-25.3652786654817,-25.2875373736507,-24.8655778196124,-24.6733966707686,-24.881759772862,-24.7822651239612,-24.8655499721549,-25.4915188901792,-26.1384195217955,-26.868284954733,-27.9206679014063,-29.9498127747335,-31.871078515249,-36.308256022767,-44.6246427435325,-39.5615794003277,-33.577049338993,-29.8801542853355,-27.734548858493,-26.4600480149315,-25.8340115485715,-26.3906169656516,-26.4729678290363,-27.4672250351249,-28.7370925521322,-30.4437538447265,-32.3717950284897,-34.313652737541,-35.9690346609608,-38.8786274083813,-41.0937708690746,-42.5905453351322,-45.5769700981392,-48.0481639043533,-44.8788998641226,-41.1443339828569,-37.8849982806793,-36.298514820872,-34.2485731576432,-33.0957961321904,-31.2738800115999,-31.62781713419,-31.2880949147822,-30.6767032962925,-30.1562105285167,-29.6432360184088,-29.3453689411116,-29.3080564384771,-29.0551651710632,-29.1908417927416,-29.2018157627261,-29.5413404942663,-29.8550266241335,-30.0237555023691,-30.3353294155558,-30.0012985746201,-29.5413719883835,-29.5326086368706,-29.9437944028009
-30.4847626737109,-30.6369921034079,-31.5231943562598,-32.8017136570158,-34.4522751437299,-36.5732129465422,-35.527044722449,-33.0712384715925,-30.998742854156,-29.1963377901823,-27.9402828272112,-26.7897688922655,-25.97275669991,-25.3177951523688,-24.7147281783306,-24.5593189256665,-24.1612126723541,-23.9817816209769,-24.1035792217717,-24.7355222236577,-25.0311879335358,-25.7150057019987,-26.7854237153292,-27.8009880193896,-28.6351760297673,-29.4970734364157,-31.1447231792625,-32.8513530388038,-35.3331531259095,-38.9728497319155,-37.114620929509,-33.1582228401782,-29.9259377576547,-27.8505661021432,-26.6786002030654,-26.1621513002499,-26.7894488287288,-26.9237300693703,-28.2050932149021,-29.7795746538705,-32.2181071011897,-34.6810449766285,-37.068361651814,-38.9996717814303,-40.8337764889466,-41.971240168988,-43.3104008819779,-49.0919863780949,-62.638587496499,-47.569501745184,-41.55154944796,-37.4362913053892,-35.7670452097706,-34.3314939335788,-33.911171902723,-32.5746120730242,-32.9611920752867,-33.4451548565506,-33.1795936108183,-32.882588147359,-32.4229877197163,-31.6029284427761,-31.6209195538542,-31.0110405643487,-30.8771344446728,-31.3673243810661,-31.6911383555035,-32.1164448427134,-32.7215401967696,-32.7403298647498,-31.8087971166208,-30.6494906354115,-30.3143529694041,-30.5891619744821
-33.6319422919248,-31.7904671601277,-31.2504347427495,-30.8019126802805,-31.3198711408188,-31.8646613385101,-31.6797111972301,-31.4449925648366,-31.0375144437643,-30.3538355514186,-29.4049263570012,-28.1722866735721,-27.1863610226656,-25.8477232985694,-24.8918571802578,-24.3567917133653,-23.6900875111518,-23.7013032507694,-24.048365593888,-24.8884181984099,-25.738523610133,-27.2748290109335,-28.9247195517378,-30.6395540067626,-31.6310654095254,-31.9471124112006,-32.0090224800114,-32.6693505512685,-32.3453636778274,-32.4096032030693,-31.4260937281526,-30.0367758596345,-28.6933984302997,-27.2288528323122,-26.5138302498005,-26.3633535216314,-26.794308150913,-27.3309676315164,-28.7806581762182,-30.6805627189441,-34.1052323809115,-37.6057708789862,-43.4947477522472,-45.8112583408694,-42.6581605337106,-41.7923460154226,-41.1103378554783,-41.9098217996764,-44.0526913624159,-42.2685160490562,-39.0205090648485,-36.2189135176643,-34.8845610430444,-34.2431911157627,-34.6831782891511,-34.8266028756757,-35.1587076734739,-36.7575710654409,-37.3687156527685,-37.3053783416632,-36.4695290177065,-34.5514596459874,-34.2639976646874,-33.3071056747652,-32.8554345261875,-34.0705439791509,-34.6930792063901,-35.8225452016646,-37.8014188150427,-37.1493300627287,-35.0536819406606,-32.7877166330989,-31.654098273079,-31.3203927003581
-35.0094551226468,-31.8881168475788,-30.3797496013671,-29.2696663594228,-29.4274506627092,-29.6125198943889,-29.8423016122508,-30.7599303264499,-31.7064898339057,-32.6314198612388,-32.3734771611663,-30.977801602844,-29.1858386568352,-26.9513924253007,-25.4925438593183,-24.4603686726967,-23.6528955707135,-23.7487547201654,-24.2190087045538,-25.0506587107952,-26.5638973109819,-29.0786260813369,-31.9534320483902,-35.8125258733764,-37.659998381803,-35.6677184305466,-32.9256347137116,-32.1739912448474,-30.6177165325455,-29.6955908338242,-28.7676125380516,-27.9299909063032,-27.3449507286721,-26.4681094016635,-26.1821157486863,-26.3972719463994,-26.5184778209557,-27.5655180556536,-29.0028930735274,-30.7501922340421,-34.1923381245256,-38.3841747970721,-47.941079147915,-48.232029735744,-41.9576030266304,-40.0160313688796,-38.5725545899856,-38.1668784179516,-38.4985874328251,-37.7204924426858,-36.0588847731383,-35.0222889965321,-34.2197353029116,-34.1425980399748,-35.1405005385177,-37.3987078437869,-38.0215363128905,-42.2272903005923,-45.8418467550868,-44.0282859690158,-40.954712677371,-37.9506411401832,-36.9786365558029,-36.0191736550779,-35.3301625889878,-36.8509901474058,-37.8596683925644,-40.1330578528379,-48.1015349775527,-46.6383375139913,-39.0898954696293,-35.2321649717396,-32.9628445948373,-31.6901751527987
