-35.5805032662219,-35.3855255585414,-35.3572713000016,-35.4853874151899,-35.4620574821783,-35.2727558147973,-35.5222606457468,-35.206283354827,-35.0620393630278,-35.247400170794,-34.7940380477914,-34.7827656877296,-35.1706972741686,-35.5361377604914,-36.353444736223,-38.5483107752033,-42.1493858335417,-47.9767808658139,-49.6728231421379,-41.7929978930748,-37.5988436612491,-35.3400687505785,-33.8121392240196,-33.1690591065323,-33.1230417542819,-33.5258844057366,-34.1139989462597,-35.4057373783029,-36.8028110257244,-39.6228404381917,-42.2280937816017,-45.9521383305985,-48.5296807155955,-46.6265280420969,-45.6019592424298,-44.4134094425107,-44.0896377880315,-45.4372565446001,-45.9380581971675,-45.3539756692997,-43.4271822003377,-41.8511884315194,-41.3745392670212,-41.3599080457057,-40.5090187131877,-39.6565801878765,-38.5481056039675,-37.9030618868489,-37.27628902189,-36.9756212565285,-37.1763895992555,-38.8070997485881,-40.4354633407906,-42.2671894687349,-42.7869773932908,-40.9006122813265,-39.3704265237955,-37.9195061460349,-37.5485943694382,-37.328392497725,-37.0371939660606,-37.0664888309342,-37.0323849630126,-36.281035056609,-36.305066359135,-36.2556115210905,-36.4097971982843,-36.6033868812916,-37.0341049951323,-37.6816698912705,-38.7502036727964,-39.8939269756318,-41.1584869826465,-42.4505821579134,-43.7464592256255,-44.2379801740469,-43.5703027532202,-43.237242876875
-37.5429892501099,-36.8912491568552,-36.2860584902226,-36.0194638654402,-35.4817038860929,-35.3779485947723,-35.8934087098404,-35.7533233557991,-36.1747411054621,-36.6151172573237,-36.4665254545665,-36.5787246263453,-36.6245592708859,-36.4970339072356,-36.9631155317219,-38.0263925348364,-39.2688993405924,-40.3256591826579,-40.1365591359073,-38.3731213048023,-36.3203555069375,-34.8408205283736,-33.6637514774729,-33.1969023180219,-33.354601762071,-33.8661050500801,-34.4930284152016,-35.6324590169283,-36.8018484572887,-38.558485496259,-39.9911761827224,-41.6352453089999,-42.882793854295,-42.9887307241361,-43.8468707346784,-44.1158735008075,-45.7283024039341,-48.6859810083876,-56.5380317024403,-51.3865542111673,-46.6483514088378,-43.0869094443307,-40.9816424196718,-39.7493443559368,-37.9904214435951,-36.9089207891774,-36.4077947115529,-36.1541363665995,-36.2599099908007,-36.4940515860573,-37.424192905488,-39.8242810484721,-43.6733411347034,-51.6868507327036,-53.9112989628778,-44.5517026969112,-40.300344126504,-37.9216112469404,-36.6103141057524,-36.025637356252,-35.3556866642411,-35.4735304613221,-35.9499738734216,-35.9059828655305,-36.3804449664942,-36.6750057579698,-37.2916507422822,-37.9105394092275,-38.4478286480604,-38.6339657245266,-38.9739666585572,-39.8181851672021,-40.9497143768574,-41.3888757796267,-41.8039072150382,-42.1577056381355,-41.8850550600036,-42.4750509935525
-40.1470169522484,-39.0556567319103,-37.9150292020422,-37.3111981882322,-36.4742332789684,-36.5563203537702,-37.1212267991187,-37.3366927528427,-38.3858982611583,-39.0018137622314,-39.4052104632437,-39.3978399595934,-38.5617454966579,-37.6670339476857,-37.5020883013054,-37.3044967701813,-37.0911309049513,-36.8397617249831,-36.0913366013461,-35.3670904498069,-34.5925598118696,-33.9806721585761,-33.3901475490707,-33.288495813005,-33.7248123184093,-34.4460711160315,-35.2979323893862,-36.3603762328043,-37.541693685177,-38.2771697725982,-39.1256421681506,-39.744547172518,-40.2716932262818,-40.7986012032719,-41.8423941499592,-42.6935233991988,-44.7859799033062,-46.576268728371,-51.0781384962458,-49.3190134936915,-44.5951108444133,-42.134682259664,-39.7500341514552,-38.1614254527492,-36.4937218555529,-35.5932496419312,-35.3902515416497,-35.1788999833341,-35.4335006118308,-35.8120140475707,-37.0396972309106,-38.5965709147791,-41.0085185715341,-44.066162621385,-44.6357278895141,-42.0306678284577,-39.0200406876704,-36.9909402244887,-35.6149584924408,-35.0730743366188,-34.5170431622496,-34.7267099901945,-35.4433512145724,-36.1315436741113,-36.994806044928,-37.8206551611946,-39.0959358646775,-40.4334650970642,-41.1871542236645,-40.8503593323343,-40.1583819784113,-40.5081365882052,-41.1575928618296,-40.9631559195207,-40.8448127036537,-41.2559660162424,-41.5446415501468,-42.7058876106485
-43.0448642914904,-41.7055140220671,-40.221359399052,-39.2820680284332,-38.3807807377132,-38.6138791350732,-38.9096801804683,-39.6117473025744,-41.3719929432117,-42.6450172859759,-44.8251034915875,-44.3334903962974,-41.4417730549395,-39.2868474118125,-38.1167449326652,-36.7909220970628,-35.8367653946148,-35.1728162736494,-34.262702017827,-33.7503741734715,-33.5031045519803,-33.3239999173194,-33.2444029542086,-33.5258217839122,-34.2359306039531,-35.2473203921467,-36.480912586469,-37.8819425807944,-39.4718378645012,-39.5892346503981,-40.0186500028939,-39.6614083921769,-39.2567552316578,-39.4534574014442,-39.6976519494589,-40.2687317865711,-41.1987523625163,-41.5464201043947,-42.3557424612514,-42.2923644628374,-40.1740584293428,-39.3621195121059,-38.1384936930374,-36.848467727263,-35.8739760543347,-35.35384449914,-35.2606839041218,-34.9434254025046,-35.0090257272668,-35.2564374022792,-36.2132815323839,-36.5740264449681,-37.2059633612531,-38.026876690722,-38.1907671007279,-37.4789845769691,-36.4203725477784,-35.2671603362056,-34.5129866547766,-34.236105220665,-34.1565714458489,-34.5707446697789,-35.4970411598227,-36.9964768286531,-38.3109724309231,-40.0538976539326,-42.3079026930715,-44.7926290154815,-45.764807062956,-44.6163225785748,-42.566661768706,-42.0049777787661,-41.6632562242482,-41.0699988007435,-40.7168355589638,-41.2795060198934,-42.2799155618801,-43.8828639366764
-45.4770302671717,-44.4172996287732,-43.168165462926,-41.9098927226321,-41.278904916892,-41.4006780202859,-41.0314482368557,-41.9757327433149,-43.6852283745314,-46.1728494017606,-54.9727243850697,-53.6307090677005,-44.7542618935823,-40.895145935426,-38.3257119538799,-36.2849498603605,-35.0982067631618,-34.4139375891533,-33.658133910815,-33.2562795681647,-33.2601528969075,-33.2265109937098,-33.4953988111849,-34.0171825635478,-34.841029679942,-36.059350178075,-37.6174965302973,-40.01459617403,-42.9574758981556,-43.9340964523123,-43.5330868787928,-41.1183699631361,-39.1432952204961,-38.4243311854487,-37.6370092058907,-37.6198180357459,-37.6603880064525,-37.6578004024904,-37.7705661839648,-37.8775368050881,-37.0449057102856,-36.9027102048361,-36.7745852167902,-36.146475421237,-36.1977622859005,-36.2119413909087,-36.1145385496562,-35.6281721370235,-35.2487703076719,-35.1543867307509,-35.3714576804297,-34.9492242000113,-34.7018563819908,-34.7561637217311,-34.7419086145034,-34.4591581121134,-34.1935482858847,-33.7052868527969,-33.5587886468977,-33.5757643236075,-34.0948067135446,-34.8497114891854,-36.0902686795093,-38.4267112094886,-40.3133858321449,-43.5424296022466,-47.5283019643033,-53.0165851229604,-53.4047967069614,-50.1375943341724,-46.5857840245817,-44.2395768898323,-42.5700663870882,-41.7107363348331,-41.28286893644,-41.9080633859797,-43.5951224667191,-45.4459583235578
-47.2918652331561,-46.9218072160486,-46.7755850435774,-45.3807270091035,-45.5032317560231,-44.7858048441719,-43.343316480081,-43.9028502199849,-43.9755762896292,-45.1079675535925,-46.6510348387188,-46.4192492060268,-43.2911710348472,-40.4301804077283,-37.4579248122963,-35.6059329169476,-34.5947328372213,-34.0902145262058,-33.8114419246147,-33.682327086055,-33.9082907332206,-33.9861043349064,-34.4593619915806,-34.9774809645281,-35.5447109793268,-36.5566722751159,-37.9552429582193,-40.9073565035035,-45.2060612968187,-59.7824308996753,-49.4533855757422,-42.1580745073906,-38.7201910173733,-37.0761941049883,-35.7219051623393,-35.2415814216976,-34.8823585006643,-34.8524258349897,-34.7896627085224,-34.9424730643657,-35.002052269178,-35.2452465216665,-35.8932960108244,-36.2398664017731,-37.5678175458391,-38.498738108481,-38.4461384808466,-37.6033913890428,-36.333034916579,-35.5525251962332,-34.7468760910194,-33.8616129455778,-33.1925621601142,-32.8510659063212,-32.7210350503613,-32.6694584199588,-32.7457856727903,-32.7369117297898,-32.983072836553,-33.2645884652454,-34.2694092111621,-35.4275535835494,-37.0774227012679,-40.0120210889462,-42.4137278784161,-46.613142732233,-51.605774863439,-65.9254231862065,-61.4606607393912,-55.4158112256546,-51.8396502457685,-46.9119081525353,-44.0986350119184,-42.8854571733138,-42.3067061818632,-42.5903929818652,-44.1962946062592,-45.2629318036984
-48.977486639545,-49.4064051064334,-51.4003917262437,-50.7856079606869,-52.3127253739793,-48.6152554452917,-45.5935050710025,-45.0205753852739,-43.3056049140597,-42.6348123221622,-41.9346286022228,-41.0666374406266,-39.4548348543938,-38.0138495697637,-35.9495788061261,-34.8258544596494,-34.1612406562053,-33.8902247295631,-34.3172352175328,-34.8282134685071,-35.5276965566467,-36.0846133386241,-36.7146915324339,-36.8392881282926,-36.561097188501,-36.677261782039,-37.2929452710391,-38.8603192712162,-40.8092751142113,-42.2978862863758,-41.6797222359438,-39.0661117208048,-36.832618645713,-35.1711601404044,-33.9526100945947,-33.3288448465016,-32.8962481958962,-32.9111398063662,-32.8375051676719,-33.0057750666999,-33.6602180393353,-34.182838242017,-35.3531572798311,-36.9198508619516,-39.6994404700599,-43.0321824647564,-44.0509411344544,-41.2361694322457,-37.9957679676325,-36.00853829959,-34.2534354888445,-33.141453113491,-32.3397697860295,-31.8296983968981,-31.656643106767,-31.7908247862755,-32.0498249664127,-32.4069107675458,-32.9230964389131,-33.4767660741537,-34.7327393967917,-36.1862409410032,-38.0600969076946,-40.8347631570744,-43.0998188959212,-45.7147115633668,-48.949511132717,-55.2445111389901,-59.0912210980007,-58.5049204296759,-53.7965588922426,-49.5487020714511,-46.1054184136178,-44.1516423246376,-43.1675501220954,-42.6432376999811,-42.9658615580116,-42.8243046514876
-49.7391280570565,-50.7490615781012,-56.1159803810258,-70.519321781361,-59.0402590816015,-51.2544552027845,-46.6873131608189,-44.4589880813908,-42.3611282706601,-41.0977992005228,-39.8469650327363,-38.565811175202,-37.0700686535638,-35.9611611632955,-34.691892275341,-34.10730899428,-33.687046959633,-33.588014459542,-34.6069000202719,-36.0617032404652,-37.9554706712871,-40.6836410904409,-42.0575559654459,-40.2901047650749,-38.0210954287561,-36.5119026889475,-36.0262661500368,-35.9679045878756,-36.424598771417,-36.1252051794948,-36.0339605797761,-35.2437360586176,-34.3432828376999,-33.2430019914139,-32.5108684843473,-32.0244546838238,-31.7113156862127,-31.7563799924987,-31.7231091657506,-31.8724079779776,-32.7628026897711,-33.4141253375634,-34.7851975637551,-37.1271691108782,-40.2810835562798,-46.2928623342649,-58.9044235658818,-42.9326593066987,-38.5764376304452,-35.75422056388,-33.7017639898449,-32.6429822525916,-31.9384297386562,-31.4651511877302,-31.3363522853695,-31.619247669044,-32.0162642854412,-32.6667047566637,-33.464767754059,-34.3583818504089,-35.652350019517,-37.1386341536636,-38.6957043847566,-40.6058235082805,-42.2960801605571,-43.919952359471,-47.009467483743,-54.1682059008963,-58.349576716496,-66.5525114108412,-54.7402649289883,-50.9325200629774,-46.5673550452065,-44.0922253147612,-42.8273013933648,-41.7882720179209,-40.8589367051315,-40.3473473141892
-47.9620551849211,-48.1886053375309,-50.5651613182369,-51.2320085734828,-49.6046757725163,-48.3547673599431,-45.3088398732361,-42.657130754491,-41.4084475912234,-40.4237753220105,-39.2322653660142,-37.7812380581332,-36.2551875608133,-35.0251619505937,-34.0549535635884,-33.522498365569,-33.0993857202597,-33.032721772947,-34.0522370515507,-35.8050657617601,-38.8003544049692,-45.4364945622919,-57.7062119292644,-42.6943366237926,-38.2748965900535,-35.5744030471401,-34.2820923165997,-33.3856091665411,-33.2480425813974,-32.7432626439984,-32.7518949781371,-32.5813752890798,-32.3701716574385,-31.8845113290358,-31.6894963066365,-31.4936425332371,-31.3947263084686,-31.4100399659831,-31.3963754246515,-31.4629463583632,-32.1904291585668,-32.7678675470174,-33.920450931385,-35.7771422314381,-37.7076334097293,-40.1286649283772,-41.1123033652359,-38.7374977735765,-36.9492126185024,-34.8077040039127,-33.1577898922356,-32.3938018340124,-31.9265080183094,-31.6347551759581,-31.6140030744041,-31.9884888741542,-32.5296829762157,-33.4512692831829,-34.6465297600317,-36.0167639855162,-37.3155119063035,-38.5948915123926,-39.4052937593744,-40.3392471248697,-41.5605191166426,-42.8908121496634,-45.3747014968225,-50.6891690311686,-51.6932649251607,-53.2047835076056,-54.4271489341563,-48.2394620580247,-44.1003227869034,-42.3725444468561,-41.2868989360252,-40.3566469928353,-38.9563617144243,-38.6048892915422
-44.4076015430829,-44.0490561620386,-44.3896101513725,-43.9418599190854,-44.0218938455523,-43.6135193128502,-42.624438695034,-40.9967139755286,-40.942773417719,-40.7153322160608,-40.1151262602481,-38.6771613186442,-36.9496742301544,-35.2280234547176,-33.9740166744883,-33.0290829277377,-32.3845755733057,-32.206765400555,-32.6506928816355,-33.6976964836449,-35.6988034120467,-37.4802214311357,-38.5971527190815,-37.2240715259948,-35.1942180354304,-33.4196630825074,-32.1812123518255,-31.2238828781245,-30.9232812224048,-30.6694438005429,-30.7705025101939,-30.9739192174776,-31.219514554468,-31.3722447233382,-31.7455921473054,-31.9449425141278,-32.1000036149292,-31.9818955366663,-31.8860463728351,-31.7463312598787,-31.9396804987975,-32.2681533757098,-32.8948248091085,-33.7763450018351,-34.8849658736458,-35.8537150326651,-35.9502581081766,-35.4829864571833,-35.0775675580317,-34.008585329662,-32.9949228292198,-32.602037923244,-32.3797144430735,-32.2867915727216,-32.3570011788737,-32.7275592808213,-33.4031189920835,-34.6206946745585,-36.3371132752078,-38.4029746809899,-40.1946895730276,-41.3476368201281,-41.2403316749548,-40.8751707541323,-41.4412633314398,-42.1730917786376,-42.9489330619962,-44.9189655772207,-45.8811587769879,-46.2893738606251,-47.0538680230516,-44.1583975760729,-41.4951716174389,-40.587839394189,-39.7108317932969,-38.9248491475272,-37.6525227746411,-37.5776563365953
