-29.2205799375552,-30.7165569512785,-32.8870831773961,-35.6151262091403,-39.9802671103201,-44.5664993570387,-48.117566733407,-43.1772014245551,-41.1083432998281,-41.182860428516,-41.738793858348,-44.834928672092,-47.8546829351237,-57.6568316925207,-53.1693852890735,-45.9460034311485,-44.5355674069601,-41.9890326445586,-40.731389519572,-41.8687127990494,-44.0077558131633,-47.0540865480491,-51.5530686057901,-50.0896336314864,-47.4772585216885,-47.4032332467981,-47.2760946634223,-49.0512306128931,-56.2617544658043,-50.0716369305622,-42.8033467391211,-37.2001130801144,-33.6507680776974,-31.0033618286019,-29.3529171623064,-27.9652098378788,-27.1859397645336,-27.2269517274019,-27.5471777780158,-28.6131491962126,-30.2650254439364,-33.3079995345832,-37.2619699549069
-29.1434012790567,-30.3496140359709,-31.9389182736738,-33.6256444095989,-36.1703184927973,-38.0251584301504,-40.0778205374027,-39.5411392942096,-38.9873441575293,-39.1251771854775,-41.3674778563323,-42.3598821335684,-44.8008285761571,-47.5360455821004,-45.233747305757,-43.6802878793629,-42.3532959687482,-40.9242818034359,-40.9496818491187,-41.8725899891141,-44.4728570392964,-47.3616020314265,-53.8772364862132,-54.8863970740468,-48.4992214713293,-48.4461638551863,-46.1348778233629,-47.3609938886489,-48.8229272774998,-46.573479678434,-39.8358090754139,-36.4713087080343,-33.2102912637668,-30.7070514759431,-29.3186027951137,-28.0324385045964,-27.1587563117177,-27.3116938478397,-27.7893221659748,-28.8171460193613,-30.3534364519576,-33.1877353562078,-37.2405419788147
-29.3143529561803,-30.0666684772351,-30.9936651757627,-32.0374959349935,-33.6192570255378,-34.8821857824719,-36.069591254199,-36.6754633726086,-36.9525771905384,-37.0397275840351,-39.2393635537219,-38.9169386815178,-39.8609321555779,-40.6064922613956,-40.0702116036999,-40.7939223296427,-39.609481037927,-39.5456851376968,-40.8106437732851,-41.2879906320969,-42.6931216039997,-45.469565412606,-45.9791525354812,-46.5371257986425,-45.2016547655655,-46.6095524473232,-44.0930143977238,-43.9128827392245,-43.6437547036167,-40.574445639046,-37.2786952687825,-34.7773739213841,-32.6126088919718,-30.5684478921341,-29.3236312142864,-28.2050837208575,-27.3306687733748,-27.2947936305259,-27.7121585983008,-28.369737949267,-29.3982871454555,-31.0448798463848,-32.7990234288088
-29.8347785874497,-30.0935450331073,-30.5641425989202,-31.266879067234,-32.3506855012875,-33.3795349882679,-33.9220018444843,-34.8647784914091,-35.4388758225661,-35.5609217496111,-36.8459121672528,-36.6010405966604,-36.9216179372548,-37.3050125377198,-37.4708767512044,-38.5228599354177,-37.5772788118874,-38.4621944292854,-40.1931975401782,-40.2819909189862,-40.4827683501044,-43.0603153854057,-42.7090829240015,-42.843031065866,-42.8529902593447,-43.9904139609885,-42.4916051164683,-41.6068131532271,-40.8796335277566,-37.7362026795047,-36.1464933175904,-33.7377681849318,-32.4166545876773,-30.9184134675464,-29.6427562209072,-28.6309424982418,-27.8775481529298,-27.4508219758587,-27.6019201425705,-27.8023384870237,-28.3619396308392,-29.0446526868173,-29.7895526148956
-30.739155997617,-30.6094610965632,-30.8611429592208,-31.355362129345,-32.1104980039565,-32.9486029235187,-33.0863401535989,-34.0656700786244,-34.6768178002802,-34.9755202024729,-35.2833726357471,-35.5303636309589,-35.5872733964025,-35.776945021807,-36.2790650399573,-36.9458079356349,-36.5030437311857,-37.8028491251021,-39.1847876697962,-39.2278423896771,-39.1072024952148,-41.1166292356834,-41.5120167426382,-41.6911013052478,-42.3060054800313,-42.3422841653608,-41.7023973862586,-40.4876228442143,-39.2091037216678,-36.6745972259383,-35.8089029388875,-33.687584749318,-32.8147766214331,-31.8422757474685,-30.4802154140365,-29.4859941190034,-28.9240698886727,-28.0606427376545,-27.7942355590136,-27.5803913139447,-27.7542917321668,-27.7861418101299,-28.1048482550714
-32.0886015950418,-31.7976096631211,-31.9913681335561,-32.3026839274968,-32.7220821592216,-33.3153314571228,-33.3455319795324,-34.2310688687874,-34.8316906525662,-35.4511343318967,-34.9738944788478,-35.6652027287852,-35.5444165692615,-35.4519401237232,-35.9584761565651,-35.9792899579887,-36.2465993790624,-37.3985204755744,-38.1103056128323,-38.5150729558657,-38.8391353253497,-40.1134818869629,-41.7154329404531,-42.3369029337102,-43.3853239573176,-42.1582227302605,-41.774666895303,-40.2925832417014,-38.3626871183296,-36.7843422166879,-35.7775954772592,-34.4809830509878,-33.7769014789781,-33.260597900943,-31.9597464133041,-30.972696779102,-30.5549020455813,-29.3619950681779,-28.5694526257045,-27.9523000826736,-27.6957303597911,-27.2695400719007,-27.3330016058996
-34.0850735728851,-33.9468396424235,-34.0948692888222,-34.120791640415,-34.0259986520615,-34.258779834787,-34.5214342931093,-35.3118387482611,-36.0763750146197,-37.2179552040434,-36.2745799493354,-37.0845693639811,-36.6135126525143,-36.0131862594192,-36.1373646359135,-35.5339776509585,-36.4429675146817,-37.0064347702385,-37.3011790264039,-38.3703286617321,-39.7007678594771,-40.4204267988451,-43.2532888374896,-44.6072053417127,-45.9267542667069,-43.5996172814247,-42.7239294987716,-40.8499131683388,-38.4465963709521,-37.6667607621509,-36.019412174057,-35.8171989030944,-35.1560636687123,-35.0147222129871,-34.1834860152085,-33.4013444874963,-32.9079553539026,-31.5802424385216,-30.1373970792144,-28.99613689012,-28.1418627588917,-27.3842532637118,-27.198931577686
-37.2682472530994,-37.724744410641,-37.4404693227144,-36.7071323084808,-35.7498111797388,-35.4800950438812,-36.2753715876034,-37.1270025391775,-38.6402818345156,-40.7901781000387,-40.0107549009356,-40.0335011852694,-38.5168079131204,-37.1382831686265,-36.5090772191988,-35.5225004686625,-36.5835174031409,-36.5284569358791,-36.8963254380499,-38.7596412895983,-41.4442873254647,-42.5434641336601,-46.6966886601491,-48.84906786294,-49.6412525917623,-46.6369567760975,-44.7056384258891,-42.329616758695,-39.7685572901873,-39.0191739589616,-36.8103760929417,-37.2508726405331,-36.6324838483848,-36.8603570425882,-37.3470462105024,-37.5315285692146,-36.4809113636385,-34.9137174107221,-32.4995051182491,-30.5261726187723,-28.9160930208468,-27.9505734623495,-27.5012833175304
-43.1459174119955,-45.5607398112251,-42.0814227451375,-39.1175801607609,-37.2709854727629,-36.5372271408796,-37.8660070480731,-38.9000728754529,-42.3131871405242,-47.0128510485539,-49.8452592648023,-44.4780913550018,-40.402611674999,-38.3727162886504,-36.8468476524538,-35.8453681360378,-36.3673109847488,-36.0567571740741,-36.7802264017064,-39.1926796919122,-42.56042353397,-46.5098099369044,-54.1208619160078,-59.609694846499,-53.362190382609,-50.0189509720285,-48.2958383774242,-45.8396560697295,-42.9930365748138,-40.7127876938799,-38.3417790546168,-38.1621539604213,-37.5553423718975,-38.1134798735233,-41.5266315242665,-46.6320327218619,-43.0247156699254,-38.4330389944603,-34.5720967180603,-31.7802789659418,-29.6972354393018,-28.7199949010677,-28.1095730432058
-47.0476937179129,-47.7486200414972,-43.0024223042664,-39.0387669895026,-37.6570111903105,-36.9788388090186,-38.3144635721111,-39.1434250630784,-43.1046442275538,-47.1677959062796,-47.8727925862792,-45.6635458406941,-40.9771117557865,-39.2026885698055,-37.0567569287301,-36.3547709784308,-35.9380657513399,-35.7394742788125,-36.6621595121144,-38.7984641544314,-41.0316431249119,-44.5769572489878,-49.4680562582115,-52.9409114734832,-49.8191518186974,-49.8494455901074,-52.1936558358662,-59.4709819827719,-48.1211637317513,-42.1999455972806,-39.9850911704317,-37.9000408855548,-37.155674948296,-37.4985394772852,-41.595835917688,-44.359902206116,-43.9714001869704,-37.4120111961881,-34.0057964425328,-31.8280173584654,-30.2061921832856,-29.5059208729823,-29.0093871195261
-38.7023661322342,-38.7766767609542,-38.6586575076229,-36.9665537352795,-36.734426044792,-36.6642355493083,-37.5279075087483,-38.0760724419423,-40.2739377517788,-42.3336830457774,-41.488220267655,-42.5703295028427,-40.5431997689164,-39.4210429000229,-37.202046356353,-36.8406205603822,-35.6052611184925,-35.6971133199302,-36.3983727378303,-37.5367415051887,-38.5824737031548,-39.6044179487923,-42.2114159825161,-43.5980178892604,-43.3281632867779,-45.226905677956,-45.7315346820308,-46.7673417207779,-43.1898618421339,-40.7016662975848,-38.8243523170641,-36.2244807185929,-35.3663695544204,-35.1480734630735,-36.2257425164363,-36.0025655315122,-35.8628377589089,-33.9154446899742,-31.9702403460544,-31.0847338333286,-30.5374559293284,-30.3990832391102,-30.3568595460813
-34.0960482662513,-34.5918266857203,-35.0895120516688,-34.8255923639202,-35.2540571356523,-35.828899956968,-36.4196818914657,-37.2660285859703,-38.5912880434085,-40.3667014925015,-40.1277278337507,-40.8201405833924,-40.2474574636979,-39.2444729844766,-37.4335942427465,-37.1770979749267,-35.6572802943964,-36.0498174769671,-36.2385809860047,-36.3300113878806,-36.7857088548341,-36.7089905036145,-38.1245674508808,-38.6505952729974,-38.6566088440033,-39.9149497655685,-39.5909890692883,-38.7727707179312,-37.2141532381672,-36.5356813924686,-35.0051661382153,-33.6066762263105,-32.8504280738611,-32.4105585167303,-31.9718092160159,-31.7107962817477,-31.3933036930295,-31.1252496991782,-30.3080792226237,-30.4275745753114,-31.0201766172729,-31.7264050834202,-32.5420043460784
-31.3245486508491,-31.9684051953605,-32.463296162824,-32.9947826977969,-33.7407507984893,-34.7925178439655,-35.7224038491964,-37.4397958537387,-38.9029227365466,-40.80023562432,-41.573688388102,-40.7435810645157,-40.3254593182258,-38.9371091625633,-37.8838676928815,-37.5552159601642,-36.4341527611072,-36.9856732649397,-36.6095960185602,-35.8495426643359,-35.8814517016978,-35.3703480672453,-35.6759854670771,-35.592900429344,-35.4874143976041,-35.8012374158292,-35.3980216116084,-34.4268311086949,-33.3782279584223,-32.782766925714,-31.5333057952217,-30.8675947106639,-30.306993518329,-29.9257801726854,-29.0277413728715,-28.9275478571358,-28.6019709379871,-29.0387074761359,-29.1502125295404,-29.9705417821662,-31.6288819358899,-33.5656910791611,-36.2968963035988
-29.5240363404642,-30.0529376709246,-30.431681163211,-31.3686945266618,-32.2988261998724,-33.7022037899362,-35.4651057643236,-38.487679834695,-41.6449942500092,-44.5660300356444,-46.3862683698631,-41.7019070313295,-40.2429169233611,-38.5978509651491,-38.6214162209982,-38.3991171029394,-38.432522426759,-38.8713204672734,-37.905683281992,-36.4097316289954,-35.8415786584555,-35.0691508431461,-34.3158472922048,-33.7308442699956,-33.4097947515915,-32.9938058953646,-32.533061548229,-31.706572801362,-30.8677085706051,-30.1063770417932,-29.1038722104888,-28.6017637807241,-28.1756987059123,-27.8680836524912,-27.035894145797,-27.0016459848189,-26.7655747170303,-27.4027970457904,-28.1693107339953,-29.3207312672712,-31.5217132403519,-34.4034938049928,-40.4667071191111
-28.2774675426222,-28.5175858411532,-28.8089265285109,-29.8542015603637,-30.8778770261327,-32.4971633987364,-34.8180018949587,-38.5848579869405,-44.7705257411552,-62.5191478411678,-51.0396327903992,-41.5711222377896,-39.373258635228,-38.2518151330426,-39.5542475453503,-39.9496358884335,-42.4858444820101,-42.6175365410151,-40.5885663200601,-38.1685964252256,-36.5337097169603,-35.2797645928984,-33.6717646384506,-32.6679325969736,-32.1440108945867,-31.2968974174623,-30.7491315957565,-30.1034881783052,-29.3783159418012,-28.4894111088271,-27.6966209161141,-27.079466753229,-26.6679296623728,-26.3240812201571,-25.7709920745291,-25.6865667322137,-25.573924973892,-26.10837959374,-27.1373387206856,-28.2402464373045,-30.0525129449344,-32.3045120677196,-35.8585134490712
-27.3129097795685,-27.2309807660769,-27.4885094024531,-28.4338670256254,-29.4565323169157,-31.0868506339437,-33.0418330318614,-35.9988172555684,-39.4247358458936,-42.6120587599872,-41.9785334638493,-39.0649432350999,-37.9420377068338,-37.926189653999,-40.050697616363,-41.3557654967016,-47.3971175005576,-52.229701716835,-44.7824180084225,-40.3871500010234,-37.3435089743238,-35.2872728505617,-33.3220832221272,-32.1036373255914,-31.4978900410541,-30.5456697549992,-29.9697625327146,-29.4771985627038,-28.8396665008652,-27.8975920421942,-27.2329007022047,-26.3951814322867,-25.8664566187313,-25.3656214357948,-25.0870066898576,-24.8769239218485,-24.8779671673137,-25.1691532786701,-26.1137432672501,-27.0126037260047,-28.1400822448592,-29.5258171228482,-31.1938545842624
-26.4526763595345,-26.1465512657433,-26.3984380507662,-27.1399455444112,-28.098582302988,-29.5597614206739,-30.8834304518318,-33.0565572550132,-34.8842397909933,-36.5028090915663,-37.0227542171789,-36.5499620664927,-36.6521736892013,-37.5915610193156,-39.1682016415227,-40.4448827412112,-42.5742346971829,-47.834122125629,-43.5520442247168,-39.4454075764887,-36.8596181059786,-34.5704411540543,-32.8785167781368,-31.8408324531883,-31.3499097195417,-30.6495866011378,-30.216679714215,-29.8655107894605,-29.3129369409595,-28.3563165167676,-27.6461384604308,-26.5721578805994,-25.7891653351739,-25.0423782406705,-24.883538077769,-24.5298524200582,-24.6048799971838,-24.653577110751,-25.3319292757594,-26.0618357482351,-26.7189067801007,-27.6079303828335,-28.5287746116848
-25.6312387678869,-25.2548491978637,-25.4950361774383,-26.0224284626841,-26.9062233906748,-28.1431046784376,-29.2041556536642,-31.0421215358267,-32.4479973159661,-33.6724929572,-34.4907126049823,-35.2180936439746,-35.972323953969,-37.2066252079111,-37.4303278160298,-38.1441863608331,-38.232779563393,-39.7837994058707,-38.2155191015911,-36.1540055791049,-34.9189995602064,-33.3815452929074,-32.2843915937328,-31.8112476923244,-31.6326598839662,-31.5865848539886,-31.6041735597516,-31.482336686906,-31.0148975681692,-29.9643948035878,-28.8639272417879,-27.581917329399,-26.3989862555087,-25.365773319592,-25.0926023721733,-24.630985471934,-24.719207197801,-24.6303274163682,-25.0099412231883,-25.6385337608856,-26.0845397316005,-26.7110231723606,-27.2843618716015
-24.8966157970747,-24.5689029020169,-24.7682665879879,-25.1303744045115,-25.9575829970986,-27.0200561117026,-28.1983765795395,-29.9444752831342,-31.4451790388715,-32.767611225932,-33.82509828632,-35.3508384173258,-36.2172071852163,-36.9315190834007,-35.9998856710876,-36.2462116558602,-35.7448886109374,-35.7747298155028,-34.6370172443211,-33.6329198439851,-32.9571045693996,-32.2865180008746,-31.8033908368915,-32.007175434747,-32.2824739031484,-33.3247025720189,-34.3366771790434,-34.9043289336237,-34.5278195289705,-32.8650078214212,-30.729290020754,-29.254508569895,-27.5559078169875,-26.2811453309088,-25.6740853705704,-25.1793487652507,-25.2127309106513,-25.1473483780927,-25.2911004980038,-25.8516901651905,-26.2811371644777,-26.7838344843725,-27.1977419103622
-24.3672989502794,-24.1226058330895,-24.2427564374277,-24.5050354122829,-25.2840263847701,-26.2510944834619,-27.7036013081525,-29.4580033616022,-31.3927637134805,-33.4673467947405,-35.2336073980966,-37.4684166418433,-37.7943684996654,-37.0429249701115,-35.2059565174661,-34.8731145295113,-34.1852650438998,-33.3691375981491,-32.5272606388452,-32.2090421933048,-31.7163935165515,-31.6391824703239,-31.6980620098703,-32.386589411832,-33.1602791514518,-35.4529193285432,-38.2548156532501,-41.9818279391841,-41.8689705116358,-36.6272882063425,-32.7673721535917,-31.0211941654296,-28.9300698072678,-27.6226513087115,-26.6167851435517,-26.1877165954962,-26.1163575794482,-26.2343259757195,-26.2630827907692,-26.7531753077993,-27.3011966214052,-27.8012670906521,-28.1984692400701
-24.1797309415835,-23.9705380876914,-23.9710322309991,-24.1789674193732,-24.8792949069047,-25.7933457359018,-27.4102598988493,-29.1450478678972,-31.6146688133916,-35.2597090468679,-39.8048835208723,-43.9741550632845,-41.025213074685,-37.2947230433056,-34.7040486078739,-33.694975098025,-33.0697713978381,-31.9378702357044,-31.5061046582995,-31.6772460681409,-31.340660667506,-31.6223686955504,-32.1120682742806,-32.920726404783,-34.0542245417172,-36.5613036499425,-39.8346370113136,-45.7994744892795,-45.9054584085894,-37.620723749163,-33.9650151649597,-31.9394085173857,-30.0722892212453,-29.1118143540828,-27.9487099040727,-27.699403294855,-27.5213093046088,-27.9158048074837,-27.9776510973899,-28.3714740255499,-29.1230174526026,-29.7843752239227,-30.3454074034184
-24.462717233832,-24.1873272252387,-24.0228575802008,-24.1760371228712,-24.7194845678903,-25.5502965134472,-27.0405159855584,-28.6103548991289,-31.1712184489509,-35.3388649356814,-42.5355864018092,-49.7709033862936,-41.2984066041801,-36.3817020243327,-33.9341406390688,-32.5976887435721,-32.2108367603363,-31.2438955567345,-31.3196494672822,-31.8181613848626,-31.8171453206662,-32.3819744628414,-33.168544275756,-33.7921602997762,-34.9367419228968,-36.0902901656699,-37.6028927536312,-38.1433398071114,-37.5686296845419,-35.3371555702842,-33.786710263494,-31.9117583561841,-30.861918297646,-30.5444145131623,-29.7648876659736,-29.8260813527792,-29.6069215631755,-30.2320572278684,-30.4460136275131,-30.6923876129025,-31.6670930332043,-32.7688398942098,-33.8231335289259
-25.3422175962162,-24.867793850596,-24.4738724234975,-24.5070591368017,-24.7805707273169,-25.4321804612064,-26.538996010424,-27.8111008268198,-29.8661347172458,-32.4401935560827,-35.2052193748268,-37.2509444995195,-36.3176566576133,-34.1308649652022,-32.8691629680109,-31.7714771109695,-31.6146256448866,-31.1663668218165,-31.7034606243203,-32.3894645393994,-33.0496351660401,-34.0821720355519,-35.123750253146,-35.546265354448,-36.2613348891679,-35.7189850328934,-35.9794955765706,-35.0985945802214,-34.2310104086873,-33.4782277455723,-33.0352515041673,-31.7708426830934,-31.6559425701809,-32.0348231627229,-32.2831474207757,-32.8310244784273,-32.7182450870122,-33.2699814633633,-33.5995637850887,-33.5704527551518,-34.6368412022285,-36.5613601865916,-38.7340239102937
-26.9671640689021,-26.1241336257809,-25.388468318402,-25.1536693059099,-25.0426432592542,-25.4010615862336,-26.0477493427384,-27.0057490844936,-28.4329943563236,-29.8188906287413,-31.2800471843284,-32.7243124685444,-32.8326751308949,-32.1614726170665,-32.056922011843,-31.4727900862071,-31.3875891825205,-31.585808498858,-32.319657584851,-33.0838119830898,-34.6793927423782,-36.7425196717816,-38.5334002041955,-39.3878687004807,-38.9372737595189,-36.4424956055955,-35.4207209629242,-33.8929857462546,-32.7206007767585,-32.4398607291263,-32.3954152554777,-31.9637683717691,-32.7307091966273,-33.8255796214856,-35.9257140444201,-37.3873948042019,-37.7119203352062,-37.1674044490035,-37.1504225807257,-36.5606774235503,-37.2382990723204,-39.5352893786782,-42.3600499871836
-29.5448838251184,-28.0516205126584,-26.7718291336548,-26.0327960782083,-25.4742340894332,-25.4638478048079,-25.716039530382,-26.4201820268183,-27.3922838178396,-28.3276166622022,-29.5193798437945,-30.6306684132884,-31.201494930929,-31.3753953793606,-31.9979391114128,-31.8926970631938,-31.666016770372,-32.3180092292079,-32.8375366158804,-33.5709986741022,-35.7476678229483,-38.8800087583196,-43.4951370213321,-51.2272707992831,-43.7738445420682,-37.7846860980345,-35.1326525962135,-33.3292376751326,-32.0012292041705,-31.8583843597499,-31.9192341831624,-32.3756920049259,-33.7894539883747,-35.5943917772179,-40.832860845482,-45.6858287628519,-48.6729764815102,-41.56075255187,-39.965130028563,-38.8212811166449,-38.4700001948217,-39.2913472731581,-40.7845064807667
-33.2607788274998,-30.5176293620462,-28.4279174814282,-26.9559951770325,-26.0067447888202,-25.6278079443379,-25.6040918779333,-26.1219023556195,-26.8435307382497,-27.7693597925883,-29.1116632369413,-30.0857865640798,-31.2125744639693,-32.1508381107065,-33.0583846744509,-33.1889348221892,-32.546685378567,-33.1120462004757,-33.1094206883472,-33.6711430027379,-35.3969827742164,-37.4733333163579,-41.6012131901598,-44.1634729022112,-42.1263106766404,-37.2556889082974,-34.3482822003804,-32.7025446065106,-31.5610260363463,-31.4184622155236,-31.4265460309314,-32.5966461333744,-34.0004414420906,-35.8920143477584,-41.0900896798354,-46.1240685788543,-46.3352368328081,-42.7778653802854,-39.9878919656373,-39.4718338579828,-38.4005533878793,-37.928847582402,-39.1128300643333
