-28.9703894491686,-28.4014323497136,-26.5085746027103,-25.4331992273782,-24.7190573822064,-23.9766158164253,-23.8253513649342,-24.1075714253084,-24.7024130739218,-25.5562051153755,-26.8113576472187,-29.135851842583,-31.7747324365993,-35.5049574327022,-40.8844066769422,-47.3304408461593,-40.4528493415315,-38.5813950641109,-37.3164971380435,-35.5459317290877,-32.3208582590281,-29.026643378588,-27.1383516085903,-25.7837724759569,-24.7463952230732,-24.8957537327381,-25.8319253160919,-27.4596929909886,-30.7598809953548,-35.9841376011736,-35.8006224345514,-31.8720646564994,-28.8559155842525,-27.8813507491822,-27.2884982323712,-27.5880509105564,-28.7264044279,-30.3894384297565,-32.0156194145468,-34.83797071546,-37.6746765350907,-39.6426469821517,-43.6193242648287,-48.2642268226866,-47.9511342608194,-42.8812552951377,-36.5532307269386,-32.8145104507123,-29.5856444851941,-27.2692066761733,-25.1539511265905,-23.8381874199154,-22.9352004911386,-22.6581906458996,-22.7771215759977,-22.7853847155048,-23.1952404389354,-24.0066854112902,-24.8545661634898,-25.7880814036398,-26.4994304510006,-27.1943333341283,-28.0050848798772,-28.8902341183978,-29.9345369599094
-25.7523262140583,-25.5506135539625,-24.3125484325061,-23.8509612735894,-23.3313923750296,-22.7763606396692,-22.5060047885231,-22.7718962896577,-23.3203683216032,-24.0974964780219,-25.1853706096451,-26.9090506999672,-28.7639338152282,-30.4137570738017,-32.7987000810822,-34.412848805672,-33.8818480430541,-33.028697542671,-31.6540702006787,-30.0727452006617,-28.0194681933548,-26.4566945165441,-25.1812640657616,-24.7060473340703,-24.2182778832309,-24.5323721950626,-25.9394709957695,-27.7366679210782,-31.4904843311672,-37.6098586471978,-37.0741921912617,-32.6028976498096,-29.1297559693636,-28.4712274132601,-28.0527096333116,-27.7969179764102,-29.3263090981752,-31.5994096093532,-34.2804069476865,-37.8603871221541,-39.9081909578184,-39.5745187694162,-41.8379543491587,-44.1553906362541,-52.2930357186369,-43.0337646629623,-36.9345566153196,-32.2202871542478,-28.7993601031798,-26.482926592608,-24.3609997998161,-22.9719854585373,-22.1637082771704,-21.7078806678565,-21.5945389172167,-21.7808027201798,-22.0975007326187,-22.7593973293345,-23.592198270054,-24.9437870188771,-26.041117635436,-26.825493639877,-27.8307141510202,-28.5173072042084,-29.4573091437418
-24.1248893148708,-23.7523128239638,-22.9391680739557,-22.699760689991,-22.2937639405878,-22.0271181561471,-21.7840370588061,-22.021842479182,-22.4768561208492,-23.0711122131636,-23.8679673769526,-24.8520402783962,-25.9358217059972,-26.8806063743656,-28.3574102814151,-28.8501832862451,-28.987985147335,-28.5298077079802,-27.6435813540498,-26.4794909187261,-25.209052831421,-24.4319032405537,-23.5507927077253,-23.4725747552606,-23.5024048067873,-23.8189819564677,-25.0023552126355,-26.0890129838304,-27.9211632922784,-29.3829055118089,-29.4359435192319,-28.8020063021065,-27.5368062267269,-27.5846900280493,-27.6850673849206,-27.5568039037233,-29.4733844191564,-32.6210842546388,-37.324414041927,-43.998154471734,-48.5922691421319,-40.2914360903141,-38.7953900391306,-38.1649194385484,-38.7250664453237,-36.6588707477899,-32.8899814585128,-29.8673790654507,-27.011536862936,-25.1406487780393,-23.4684775598247,-22.1456623591272,-21.5722086009273,-21.0567495799403,-20.8452896331348,-21.2599876694229,-21.6105480345951,-22.1871683881779,-23.0948242164365,-24.7148817692663,-26.2891116446787,-27.4145956103382,-28.9254074594217,-29.5801744700097,-30.2337254818262
-23.4474528469647,-22.8387514027103,-22.3947218917309,-22.1824195055848,-21.8434606936554,-21.8267549912292,-21.7006055900644,-21.8816696558011,-22.1984290885985,-22.590168842011,-23.1417401385238,-23.5922000308476,-24.2025384043785,-24.8241778461134,-25.6269825415186,-25.5634459403552,-25.7644043709041,-25.465795231716,-24.8542167091404,-24.0234220840535,-23.4106363919854,-23.0228916703744,-22.521713992476,-22.5304416564354,-22.9067064096331,-23.2209544387017,-23.8945792103514,-24.502131970313,-25.2809653296369,-25.8827812184492,-26.0329230913396,-25.9225714007577,-25.7467788143653,-25.9212674975344,-26.3221124864264,-26.8046717716834,-28.4138245705778,-30.9473825714403,-33.5093237909218,-37.0113157497156,-40.5227571320635,-36.2390033677783,-34.3695699512302,-32.992843662175,-32.358767064318,-31.0938809810667,-28.8449718026754,-27.2246663166816,-25.2503675807268,-23.9112395007697,-22.833804000297,-21.7169791601822,-21.3257540473087,-20.8335971991737,-20.5831747286787,-21.088199765062,-21.494180141999,-22.0667113917072,-23.0921810832281,-24.8574964137653,-27.0425333164558,-29.055611648359,-31.8945059745798,-32.8723822482189,-32.5040782984607
-23.4934326967092,-22.7351453083647,-22.5939356509974,-22.3250483045904,-22.0662380382371,-22.215647646759,-22.2775085314974,-22.4151334845561,-22.6029041572781,-22.8502038064953,-23.2158289005971,-23.3088419604254,-23.5601879194245,-23.8668940784427,-24.0371369525185,-23.7117883269065,-23.8167071077596,-23.5956210723064,-23.124495851258,-22.5537437434396,-22.395297221038,-22.2040634170428,-22.0864334533328,-22.0974834598029,-22.6547127250506,-23.0523652646025,-23.3206307883274,-23.8169663659583,-24.1113493139242,-24.4236962424216,-24.5730369253951,-24.4192765531102,-24.5303409126885,-24.3706754829488,-24.6994879740226,-25.5670947990226,-26.2919850770529,-27.4246211433032,-28.3574976844904,-30.1953093228659,-31.5080513569297,-30.6238189202011,-29.818354645203,-28.9452275717269,-28.2524986453116,-27.3581989413849,-26.2770818388883,-25.3839796546313,-24.2128461326557,-23.3108199141176,-22.7414686242798,-21.9454519680384,-21.5722913764075,-21.1311623767513,-20.8361364814368,-21.178751153396,-21.5770754881321,-22.1925740472979,-23.2465693139161,-24.981209724887,-27.6634409096255,-31.1600886173613,-37.8959619427673,-42.3128770140129,-36.1226934549929
-24.2416797453504,-23.4591248345178,-23.4662576959957,-23.0992454208033,-22.9517583691214,-23.1710318902704,-23.4946799787993,-23.7072277151848,-23.8817557783066,-24.1034652697332,-24.281103377902,-24.0781826614481,-23.9152104266978,-23.7990758037395,-23.3702711621747,-22.9687113080685,-22.907737316813,-22.7179811422741,-22.3580193810093,-22.017271049994,-22.0846194158878,-21.9895102734537,-22.2101189996724,-22.2658456384768,-22.8718426976535,-23.4364190266261,-23.5767135630673,-24.1943933318017,-24.2981926938498,-24.4330637970369,-24.4723561948554,-24.0952984344538,-24.0281207073167,-23.3993577951497,-23.3905944232185,-24.1164139547675,-24.101103369799,-24.4085330307272,-24.9241244446518,-25.9710478814544,-26.4563451275673,-26.4473993006363,-26.1668405504317,-25.910649422505,-25.4872824839567,-25.0410497783676,-24.9302139667498,-24.5729759814435,-24.1800613358138,-23.6800910936172,-23.4643900180764,-23.02309099468,-22.4311353033314,-21.9806913416952,-21.5809410651485,-21.4982505469438,-21.7876770186204,-22.4201290221874,-23.3131391213909,-24.7602587557181,-27.263334005498,-30.9475688971343,-36.7228911882568,-39.9632913526102,-35.8656925638741
-25.840624274386,-25.1171113088872,-24.9749567338666,-24.4523121204204,-24.3961144245165,-24.5779035368398,-25.2399629031775,-25.8241556899007,-26.341090561551,-26.7970191171045,-26.663497712796,-26.019983219012,-25.1665080391933,-24.445949275062,-23.4868748322313,-23.1273683444977,-22.8941753207745,-22.7303887856813,-22.5255604544003,-22.4131385359684,-22.4961261725007,-22.4364875237789,-22.8682130393306,-23.0381654847168,-23.581403402682,-24.341925624764,-24.7582885328327,-25.7264385226228,-25.9671451281054,-25.9539542088658,-25.667178113005,-24.8441479437574,-24.2087055746338,-23.1349882397717,-22.6355565897192,-22.8204495246518,-22.4266630498733,-22.3463165658068,-22.7174957642052,-23.1851766390758,-23.2430630118741,-23.5546358987608,-23.555258723942,-23.7395375579036,-23.7082156385733,-23.8131954281212,-24.4954859505103,-24.7785933898483,-25.3446483824391,-25.4152527734636,-25.3954149165879,-25.1493336670731,-23.9635298757767,-23.3005350777255,-22.6999947113869,-22.0616985982709,-22.1678418633625,-22.7359563067282,-23.3606362518838,-24.3255499597875,-26.048537274593,-28.3626068234136,-30.5960740498935,-31.5292735164625,-31.578942974889
-28.6848522188839,-27.933597163048,-27.1097655883808,-26.2721646278625,-26.152176591228,-26.1752612981998,-27.1922975763327,-28.5646852752587,-30.4313400561566,-32.2060608436761,-31.1530513345506,-29.228027261551,-27.0328713683296,-25.4994721133516,-24.2172513554623,-23.9817749306724,-23.6766119040301,-23.6247804551211,-23.6888699907535,-23.8291175806111,-23.7466097054837,-23.6506561857916,-24.0379114795123,-24.3180727975221,-24.6875752691629,-25.5798174347381,-26.7848897899521,-28.5393253387398,-29.7431340252276,-29.6493679670929,-28.3540618996145,-26.4713631860986,-24.8913521705868,-23.4790323351249,-22.4662066667707,-21.954673579005,-21.4373064175067,-21.1781290034537,-21.3995794136323,-21.4229321028447,-21.2818357693835,-21.6695470825614,-21.8585198540736,-22.2907387222117,-22.6703496879248,-23.3369367893464,-24.624218142085,-25.8450793471301,-27.9417125870973,-29.4520929972094,-29.4035560491251,-28.4893830500919,-26.0192126522641,-24.7816123113432,-23.9390781285454,-22.9149705798728,-22.8500701550412,-23.2762207241037,-23.6960796967188,-24.1542607980432,-25.0274310214458,-26.2481069879642,-27.3150927677967,-27.9314811307734,-28.4567328922132
-33.9018046037253,-32.1808851925248,-29.7558385554385,-28.2347956810358,-27.7730381208353,-27.5523848294204,-28.7057693545227,-30.5723972714716,-34.8618047303459,-49.9654276154901,-38.4155506411718,-32.3329716511617,-28.5795701965225,-26.3907805865387,-25.2883554386966,-25.2540585601693,-25.1388234264998,-25.4679576024377,-26.0580230591434,-26.5591773891869,-26.1207464725446,-25.8052492580057,-25.6660126073684,-25.8726212063225,-25.9422885224447,-26.7849293949056,-28.997077526413,-32.088496893148,-37.7059185107556,-38.5339457528531,-32.2757263562734,-28.1730945667253,-25.6646137586954,-24.1377735850826,-22.7998704737232,-21.6699780894783,-21.1549691641179,-20.8171719207741,-20.8118391898751,-20.520492764586,-20.3325126836533,-20.6361011091208,-20.9341135848459,-21.4432461618581,-22.1326821066456,-23.1739422005587,-24.8041414534931,-27.0777134164016,-31.3563302989658,-39.847335335328,-37.8822421260946,-31.8063471161841,-27.7825019430474,-25.862082656456,-24.9837527585442,-24.1057841211172,-24.0135134022146,-24.2889746298691,-24.6556528088925,-24.6988613127433,-24.8169749679843,-25.2661669168055,-25.6655458679864,-26.0844955260607,-26.5283563299881
-47.1698263668853,-35.9387040938675,-31.9861749158791,-29.5812597518607,-28.7200660700885,-28.3497284051339,-29.1691830276424,-30.1876555854224,-32.6963824241732,-34.908088688383,-34.1792017589141,-31.1702859374569,-28.5826494620563,-26.6474146964549,-26.3188809325581,-26.5405351185788,-26.9887223107889,-28.2302029624081,-30.0949764916252,-31.5842188506138,-30.3118821074529,-29.0888519862023,-27.5611685453112,-27.291545706982,-26.9641520920356,-27.5367415704069,-29.7275581971586,-32.4675767291207,-36.887355524688,-38.103269930899,-32.7358945260617,-28.5564637127952,-26.0968997500956,-24.7547334875797,-23.4908396188023,-22.0230928401233,-21.5559166537852,-21.1963620422952,-20.9002506467162,-20.4305820533087,-20.2899002861299,-20.3895820079025,-20.6828345471121,-21.1091833011513,-21.8756987116771,-22.9155435811153,-24.5114851434928,-26.9475948941354,-30.4728287105472,-34.129801005557,-33.9147051745727,-30.5884798764632,-27.9883028115539,-26.2296452576764,-25.7201836614371,-25.6386368867686,-25.8255157702226,-26.1102829368344,-26.608508725935,-26.3588335319863,-25.7204171439474,-25.3670613661618,-25.0920166138089,-25.2024463295904,-25.3665635423616
-37.4110471819469,-33.7860245847285,-31.787077446867,-29.6774135695945,-28.813008876909,-28.5553498162725,-28.7781965956257,-28.9319201270605,-29.6621080093818,-29.7997101573216,-29.6504150916562,-28.6528656350902,-27.6263427834306,-26.5114879551051,-26.9774696405394,-27.3433342309845,-28.4454582669463,-30.7236785576394,-35.3146300471965,-45.1992529200523,-37.3995814974733,-32.5400136346379,-29.1026146667153,-28.019933384116,-27.4107679155712,-27.6579568826719,-28.7071677364106,-29.9086165339683,-30.8638734989193,-31.0004146497093,-29.9040689846766,-28.0424657554223,-26.3152503470802,-25.261106497626,-24.387252030978,-22.9904456225325,-22.5838381105501,-22.254194194399,-21.6839822571049,-21.1932847313274,-21.1374426159623,-20.9418367661291,-21.0727582145045,-21.2510355702092,-21.7960532120883,-22.5091588310736,-23.7180783779154,-25.3267960471071,-26.8673502799925,-27.6508454633788,-28.0091524380715,-27.7164203218386,-27.0862251452588,-26.2651587601584,-26.326812189378,-27.3977834891891,-28.2916101981219,-29.1688007701057,-30.2506792962865,-29.7469343468208,-28.0114154298207,-26.397181207255,-25.2994703987778,-24.8944758923788,-24.6614137950418
-31.7672776048523,-30.9936029784784,-30.0196349905385,-29.1034046011336,-28.5053011050814,-28.4966350522892,-28.2535045357475,-28.2369535581613,-28.2915863444472,-27.9598841260101,-27.7626548048808,-27.3112961172418,-26.9543512232102,-26.5539442372656,-27.2110736552752,-27.4155699305529,-28.611873669768,-30.2251832976958,-33.3484071639649,-36.419520433938,-34.7001462000947,-31.579223168182,-29.2319091292501,-27.7031095684916,-27.1995240481383,-27.2979664185696,-27.4890747644081,-28.1215104545692,-28.6545886302432,-28.8355524168242,-28.6185343640927,-28.1743334913757,-26.9349485233826,-25.9808163761693,-25.3949360637703,-24.4469616666558,-24.1206913823964,-23.9070308291893,-23.2534322323095,-22.9635920444921,-22.9713039030798,-22.3948280906459,-22.1480486872218,-21.8834325268757,-21.9415342462244,-22.2053944484989,-22.8397666498626,-23.6437788596125,-24.4025126900346,-24.9044701863678,-25.4322647111322,-25.9619253215381,-26.3739435101882,-26.5225549079898,-27.0495646249092,-29.0668268320819,-30.7626594718504,-33.4624842831904,-37.9566418225673,-36.3492123214967,-31.6055034706225,-27.8767213534654,-25.9190921862306,-24.8027689743754,-24.1659941345096
-29.3100560954813,-29.5154082036282,-28.7290223652428,-28.8035844446656,-28.4673846050991,-28.6115216247144,-28.1581497622769,-28.3287934546178,-28.1328626333393,-27.7323226755776,-27.4746291625645,-27.2109787779138,-27.0703523914902,-27.132201252518,-27.2985621716291,-27.1572552383383,-27.9225385255689,-28.3343190760858,-29.4273243943335,-29.9744078834819,-29.3140855192426,-28.4085483907534,-27.912625254009,-26.6647502431859,-26.5415391259589,-26.7179760668433,-26.7760066015148,-27.4640977380276,-28.409360189373,-29.0712365528681,-29.4345150285861,-29.8075457163622,-28.5327560049547,-27.3049157930541,-26.4851118430397,-26.1189045891188,-25.9107822736153,-25.9824444675139,-25.7882704252289,-26.1454524719904,-26.1449124444265,-24.9937265597459,-23.988340727481,-23.0157648741383,-22.3811899713915,-22.1737700394274,-22.2091530856613,-22.5308306813731,-23.0782348068553,-23.8036132469185,-24.5236729011383,-25.4027535149244,-26.4196207489718,-27.3649348953694,-28.1145425872675,-30.2956504400726,-31.8014553039377,-34.5954335774793,-41.1981340732726,-38.5686535250911,-32.5380694984318,-28.4379964749694,-26.193020045785,-24.4979047240454,-23.6513763183048
-28.303377107188,-29.037538969083,-28.5325984101468,-29.2931352930014,-29.2249419333853,-29.3162914449362,-28.8392280156106,-29.1395152145999,-28.8116654107258,-28.5820790739516,-28.3675301183072,-28.2494950413145,-28.1751899090794,-28.4610983382324,-27.7355401072836,-27.2624583261686,-27.4025179656983,-27.1309275033266,-27.2160192783117,-27.0167628758246,-26.4723077213455,-26.1282749815,-26.2314854780029,-25.5626724613745,-25.7916188871801,-26.1528554323503,-26.6206068042564,-27.6128002360316,-29.362872506721,-31.118572328163,-32.887559139893,-33.8856462293905,-31.4933122800053,-29.3836195391445,-27.6051409175662,-27.5626180679251,-27.4451029087278,-28.0111201995377,-29.455897068291,-31.9301347964437,-31.9666564937741,-29.1216536814483,-26.4098163434052,-24.4416961457795,-23.0052101978109,-22.3546392674477,-21.9362819382711,-22.032954410416,-22.5749731083227,-23.6369002826639,-24.6385133124479,-25.9190504234973,-27.4298838568478,-29.1081552183721,-29.8985849703503,-31.2492538403264,-31.7113810739785,-31.9956965409579,-32.5459111898046,-31.833882236553,-29.1749895712719,-27.1338111037687,-25.3599835006364,-23.7094912516045,-22.9500466721127
