-22.3521477401498,-22.4680795892097,-22.759998160045,-23.012372465013,-23.348122339477,-23.5223926367602,-23.4176958366007,-23.3376126451353,-23.2307045625274,-22.9940120542576,-23.1080600453459,-23.1480390511248,-23.5832086900533,-24.1736461389838,-25.2329683299127,-26.0523607372178,-27.0840524771249,-27.9709916894711,-28.8737951937647,-29.8479816990105,-30.1477961749358,-30.6318329661258,-30.7365692365062,-31.556131104159,-33.5791729435677,-34.4600218783651,-37.5133862582565,-42.0086798944606,-57.4787562241656,-47.4239981094525,-43.1168148227072,-40.3053259845608,-40.7914279589975,-41.3853383859541,-40.1966917101535,-36.9447109161838,-33.8345484842516,-31.9998079865236,-31.6510950324205,-30.1556396187315,-29.4645715255604,-29.4878217289461,-29.7544421894036,-30.2939326395317,-31.1500554340244,-31.9133248996856,-32.9990314370615,-34.2394991242981,-35.0337868109636,-34.899326434017,-34.2501961239737,-33.4322385392977,-32.3929664415773,-31.9953334847932,-31.1064956887916,-30.6491643811021,-30.7368059570015,-31.6674790020229,-32.8938350347674,-35.7787829397786,-40.6089603733853
-23.0529333100778,-22.9457812789105,-22.8226323846428,-22.6510281951232,-22.6233359933135,-22.5275835383824,-22.3519968811954,-22.2315315731381,-22.4041547254539,-22.3601354790136,-22.7548391974547,-22.9314678637529,-23.3447689834257,-24.2760548398062,-25.3524972530672,-26.1195634568042,-26.9678578842689,-28.0338814526708,-29.4653194313463,-30.2400993545611,-30.6701454589339,-31.4068031388898,-31.5056840624088,-32.0142003312021,-33.6822628455592,-34.0152450467547,-35.6243017765023,-37.7768523979377,-39.2323568010611,-40.1913422220443,-39.2930499719895,-38.4592809217133,-37.7600757265469,-35.5207009644725,-34.996285770207,-33.9614938613522,-32.4494042689547,-31.3195323264939,-31.6646065897107,-31.0512748461115,-30.645656522791,-30.8186241749728,-30.8133769780583,-31.0701183102769,-31.605200528164,-31.361216599375,-31.8014101422226,-32.7534994710351,-33.8781870561618,-34.4508244682718,-35.23427175033,-35.630118872933,-34.6322723680556,-33.8543000980043,-32.6817268008969,-31.5849195462635,-30.7760740068284,-31.1164491696603,-32.1317099466125,-34.2178733687106,-36.5213524444074
-24.7429105429258,-24.3350325102853,-23.7064273130844,-23.1176247859426,-22.7055581322273,-22.4055240978674,-22.2183909649892,-22.043529062964,-22.2888922933343,-22.3879840007809,-22.8809498751451,-23.268025904755,-23.7095780357801,-24.8525973170958,-25.8781818068836,-26.8310338322458,-27.7821521094349,-29.4193474779076,-31.3091818020586,-32.1116825595323,-32.6451912871028,-33.1028661971364,-32.8763956217283,-32.6026962132058,-33.0322952495091,-33.2713276557849,-34.1681630303288,-34.7967834131535,-34.4104731339166,-35.4989863228255,-35.3585260360067,-35.7327957775859,-34.9633749624396,-32.5675925701808,-32.235993819507,-31.9688572755398,-31.3867510230446,-30.98724406223,-31.450279735841,-32.1780066427179,-32.6403914068019,-33.258016432078,-33.0679730434448,-32.8434432569725,-32.6875938548486,-31.5490017174358,-31.3629431381742,-31.8959952816396,-33.2048905416286,-34.549123324903,-37.2997466261224,-41.115200392546,-40.4219140648214,-36.6345316905008,-34.0950964902017,-32.1085234143235,-30.3873428393351,-29.9308629328468,-30.2584452116325,-30.9614094745404,-31.6940424909464
-27.7996975265367,-26.7862483474098,-25.4494204732175,-24.3450731845088,-23.4398049719773,-22.9620311943441,-22.7940589629956,-22.6269166905661,-22.8438014560281,-23.1300295424505,-23.6259592119241,-24.2760520060118,-24.8282702052977,-25.890306099458,-26.7508123075227,-28.0438766196206,-29.3596896572877,-31.8869783373108,-34.080004604098,-35.9707807969384,-36.710987698675,-35.8763616780534,-34.8705979659146,-33.538747617811,-32.5252003360015,-32.9010853711599,-33.5020186285318,-33.3545451903336,-32.6003992947313,-33.1880342133811,-33.0190224631065,-33.3754334464908,-32.6058822787979,-31.054238341583,-30.7109122865283,-30.5927996169887,-30.5724942782684,-30.8501507988813,-31.3205133562942,-33.5046827014114,-35.8371890928417,-38.2100417074473,-38.0101056009252,-35.9029160904903,-33.7743475031731,-32.0300516915213,-31.2510475144888,-31.1721397405411,-32.3620828853892,-33.9788502461725,-37.19133180729,-42.3766988058687,-45.3472363272516,-37.5322643589718,-33.4456546798448,-31.3346139246109,-29.5008429090985,-28.5423532299076,-28.3251321153981,-28.2330947257047,-28.451969995166
-33.3676606570415,-30.3741647240526,-27.7798917022136,-25.9749383756042,-24.6007077899903,-23.9991963999377,-23.8934340528505,-23.8993221779872,-24.1225187247038,-24.7120746907488,-25.1977208045628,-26.0596933423395,-26.7601542847919,-27.3562248370679,-27.9357629315153,-29.5185749047939,-31.2352241189407,-34.1872910381672,-36.8909092511406,-43.8466863995055,-44.9792504867464,-39.3027936329823,-36.9690816366951,-34.6651631702134,-32.5744393677193,-33.0299308044855,-33.4130809419727,-33.015057288842,-32.5864440776769,-32.5565208811449,-32.245746551785,-31.9947540806279,-31.0898264758556,-30.4760900367337,-29.9439495455268,-29.5949635869336,-29.8223856046409,-30.5236377774188,-30.9537293203569,-33.8009120889579,-37.849871503263,-45.556262790732,-49.2917714391273,-37.9617399969002,-33.6336260067855,-32.0172545997294,-30.9324089063711,-30.3934204308059,-31.0744020979951,-32.1758460347089,-33.6622412531191,-34.7882978929205,-35.0251838268868,-33.8759972776485,-31.1239815375937,-29.5467582892029,-28.291345292485,-27.2321680377968,-26.7422062060819,-26.3068660532405,-26.2977136761323
-41.9389562786955,-33.2160881614048,-29.3178557162283,-27.1657236561044,-25.8789484331465,-25.3029643584584,-25.3377371137156,-25.8049885875997,-26.2714165695044,-27.3737672069983,-27.9333479062484,-28.7726296238281,-29.4836366769709,-29.2573214590177,-29.4813022664759,-30.9990976174728,-32.6122463229345,-34.267909190179,-37.7491500800004,-43.9925675264199,-43.7596260832775,-39.8258303300219,-37.3240284755139,-35.2725480629819,-33.2068571951843,-33.5460949524217,-33.734850891604,-33.6224117100914,-34.1104714192043,-33.5357743783874,-33.0811501001978,-31.845024286997,-30.6502745072493,-30.4962848264066,-29.6355608481636,-28.8857307824308,-29.0613250167205,-29.8152369308588,-30.0645057670153,-32.0780143749375,-34.4391139814024,-36.5472690627606,-37.0724092542446,-34.6823556258902,-32.1655919970076,-31.099200639992,-30.1562878163327,-29.6040075821842,-29.6585396446354,-30.1811249671669,-30.6815402100958,-30.9076614168274,-30.6126798898347,-30.4237523541919,-29.0177145233975,-27.8472966919422,-27.1371021741307,-26.2195561267083,-25.6321241472502,-25.1259953149074,-24.9832058655653
-33.7736031337907,-31.3428651630835,-28.7084237776711,-27.3353942675504,-26.9422901616117,-26.6451092068383,-26.9488722347115,-28.2518377374507,-29.5101377915569,-31.5851861465211,-32.5498603429219,-32.762878697516,-32.8804230310074,-31.6244914155171,-31.4946302916212,-32.4042421954434,-33.328820557503,-33.5487427105487,-36.6708709490689,-37.4771961479533,-37.7472387127454,-37.0802522120366,-35.5759335536532,-34.8546720178611,-34.1704569379145,-34.1844309560833,-34.2452951506309,-35.1409389291628,-37.3729675940493,-36.6539953005451,-35.8772588687797,-33.0694299106107,-31.3101517654177,-30.7502548568554,-29.5076010440485,-28.4447419196097,-28.3666985037903,-28.8866252047281,-28.9747086551158,-29.8776005525141,-30.9532620883847,-31.5926046796777,-31.6895872523121,-31.2116644309915,-30.5272020941375,-29.8459863586513,-29.2515273337275,-28.9788980614307,-28.6124640356817,-28.8286779182829,-28.9920113646209,-29.0226761850884,-28.5512175146981,-28.3532930024821,-27.7309007872571,-26.8226568497276,-26.3807088268409,-25.6883120117846,-25.0859259990099,-24.654585076248,-24.4204610739472
-29.1700338000428,-28.5465477042675,-27.3707120551951,-26.9992190287104,-27.5456041065326,-27.7603121069797,-28.5321357248366,-30.8774733245153,-33.6751270526107,-38.0690677753541,-41.632619613148,-38.8242604528586,-36.5719513470845,-34.3916813224134,-34.0587220052365,-33.9043943324939,-34.1623471046732,-33.8333699885406,-35.6776632972422,-34.9650199955034,-35.3729964206285,-34.9630309291961,-33.8779829400011,-33.9703581926344,-34.9513329704126,-34.5666905488455,-34.5739197128417,-37.2019606274135,-42.7064625491338,-44.9358905523469,-40.9616175567548,-35.3717035207366,-32.6720313900121,-30.855610778767,-29.3240809974815,-28.2673601847474,-27.9001484666973,-28.0576959520816,-28.1746869860193,-28.3359489916265,-28.8455474004344,-29.0613086397484,-29.0695602060804,-29.1398835297186,-29.3518360756468,-28.9258118767432,-28.6969609135332,-28.7434102959479,-28.2826247877396,-28.3862522464241,-28.449206461646,-28.4455703943953,-27.9444791541046,-27.5190434304667,-27.3072728713685,-26.6260489337167,-26.2348033255367,-25.7770936700379,-25.2081737720576,-24.9026162359056,-24.5993515608314
-26.9392967175048,-26.748133954164,-26.452060542989,-26.6914145612956,-27.5817803056207,-28.3374598167364,-29.7840064995925,-32.5668046079197,-35.7045703528317,-41.3450893273495,-49.3362275043214,-44.4000711250185,-39.186472712114,-37.2804964378735,-37.1310440930214,-35.7359593166008,-35.6591534624749,-35.4753200940453,-35.616733342072,-34.6016140963786,-34.9193710698866,-34.173349187842,-33.1988516471224,-33.3246678806582,-34.9588488815299,-34.3667135000496,-34.390042452109,-37.7538760893359,-42.080757694372,-46.8588790582722,-40.1670928416551,-36.0294355164823,-33.2845003362028,-30.6487534210229,-29.0722940022631,-28.363233252747,-27.8165021354709,-27.6102706192734,-27.8922587468981,-27.6481893405514,-27.8468345958877,-27.9079254061578,-27.9227302129427,-28.2170230181023,-28.7782818947239,-28.6321118445144,-28.7746315694085,-29.1171151281947,-28.8919504642443,-28.978798205299,-28.9821053014818,-28.9287505722912,-28.4651550740121,-27.7775951583958,-27.698416085125,-27.2671781403306,-26.8332538820705,-26.602986106424,-26.1254609075152,-25.9266803765052,-25.557491653579
-25.993650229666,-25.8185970191302,-26.0098219402202,-26.4247282303237,-27.1228323202916,-28.2100211718638,-30.2005672178557,-32.3242168703496,-34.1251488982477,-37.9310064967573,-40.5666198439817,-41.1818630451477,-39.8004384857265,-40.1190172004625,-40.3596532712582,-37.9391155948497,-37.6745371140914,-38.2791273560102,-36.6755190151095,-36.1058036255716,-36.0773500765666,-34.7430487602841,-33.6969601138205,-33.1966605930789,-34.0355086946265,-33.534332722693,-33.6760913399158,-35.4044844298106,-36.5219819378068,-36.843625759475,-35.2148798469433,-33.6217399486364,-32.2031343613119,-30.3494916580417,-29.0196042127523,-28.7829212879877,-28.2254997851979,-27.7467156096264,-28.1457692988218,-27.7696827357993,-27.7443049979146,-27.7586169745632,-27.8271465970252,-28.2112010877088,-28.8123834176584,-29.0400057270248,-29.5868299031629,-30.2810241239588,-30.6665140239677,-30.8239558547918,-30.7057175634533,-30.4235884678368,-29.9428604213541,-29.0203101750536,-28.8294968567716,-28.71297157502,-28.3037851389989,-28.319064917172,-28.0284557185701,-27.8501649353644,-27.3710448742733
-25.9461428165511,-25.5333277377568,-25.8187278276176,-26.0661721366579,-26.4111770719825,-27.5581746626737,-29.4862706596983,-31.0311893003911,-32.7569596545036,-36.3275582543322,-39.4907611196834,-40.5209692050146,-41.2373322608167,-43.5690087322473,-42.4799319099167,-39.9013905361453,-39.2967336544197,-41.094479566412,-39.0104166370362,-40.3308120163772,-39.4104729635247,-36.7304573190012,-35.1089121422045,-33.477770072471,-32.6125087946777,-32.2852955509146,-32.5863409592929,-32.5853340452399,-32.941821851928,-32.9034715358647,-32.4275898175371,-31.5884044473679,-30.9717528942812,-30.3660734363221,-29.5257766948103,-29.6309132046946,-29.1976217454664,-28.606987918385,-28.8904309659161,-28.6326808626918,-28.442337352844,-28.4688483347423,-28.6180228189437,-28.9838284474356,-29.4348571273092,-30.1180600151413,-31.09606689143,-32.314534473972,-33.9865955380779,-34.5143354397452,-34.0896788291461,-32.9847218575505,-32.1645855489289,-31.0433573615317,-30.5460535811305,-30.8809316863277,-30.8245579315731,-31.2322844174901,-31.3184398151433,-30.9305458302429,-30.1333773604403
-26.5592227344757,-25.7005331852635,-25.6694272058806,-25.6004970474058,-25.6953394667853,-26.7085493927964,-28.1060555436305,-29.6103890554841,-31.8932057885765,-35.2263788659291,-39.2210885543772,-44.3443779098969,-48.7036275587956,-47.0146284374412,-41.4774714697331,-39.85313160168,-39.2505550673869,-40.9785621629686,-42.581059902699,-53.711473806862,-46.5457419983165,-38.8879179013933,-35.7724957320533,-33.4416528196314,-31.1512890700303,-30.8920946442902,-31.2317997854489,-30.4242027571135,-30.7197763661893,-30.9152026376809,-31.1627434915751,-30.9120263453596,-30.7443453846321,-31.0989790041696,-30.9247114293358,-31.0609988518753,-30.7775282464671,-30.2750060521527,-30.1190787717625,-30.1836213680441,-29.9400937480936,-30.0318584039895,-30.2738171098609,-30.4831712656693,-30.6186597458587,-31.719964403528,-33.0432866759286,-34.8386617044476,-39.3559009714533,-42.3785686874882,-40.6660708322894,-36.3365279200548,-34.4817775188881,-33.2525513350979,-32.4814406044148,-33.4425135616973,-34.5517194106369,-36.1356396796917,-37.2681426068779,-35.7055614083383,-33.7656689020088
-27.4415826464461,-26.0536539559087,-25.4303534758963,-25.09338318939,-25.1094840596028,-25.8885661513548,-26.7476894138891,-28.2662030494808,-30.6473514266153,-33.2273896361019,-36.1408727452998,-42.6723882351354,-44.5180779171262,-41.8913458589587,-38.2817600139577,-37.3663152530903,-37.1894308289747,-37.6441276218127,-41.2999381367336,-41.2314269082539,-40.7481975476127,-36.5099909217373,-33.7494259181824,-32.1361975894192,-29.8270802821027,-29.5599546656664,-29.7594353735316,-28.9821161894604,-29.37868993757,-30.0143774167259,-30.9397420546609,-31.4752553252452,-31.8731185476743,-33.0032224627648,-33.6316018600985,-33.2971598062874,-32.9705766872568,-32.7214957251205,-31.874560830469,-32.3767040427154,-32.3405176702073,-32.6243346542211,-32.9527973279993,-32.7905985786885,-32.3592506280083,-33.5330096919883,-34.8027752385405,-36.1964849818638,-41.5915683112478,-47.2528200564896,-45.1979152715887,-37.8749029427706,-35.4517523788532,-34.4975848872331,-33.946362398294,-35.1701521435496,-38.0661727511329,-43.9076949873896,-58.2506750195271,-41.442129808767,-36.9061919871733
-27.8275441067286,-26.1879619812272,-25.0599016858153,-24.6238173063397,-24.701427127042,-25.230319907371,-25.7865465915045,-27.1007483398822,-29.0111053427027,-30.9339991801427,-32.7065347899354,-35.2374334661704,-35.5477134684202,-36.2088534182747,-34.9130554088546,-34.2899321503875,-34.213511476615,-33.9078664605844,-35.3680394025887,-34.4461784201633,-34.0584579627168,-32.4340863508,-30.9454127575871,-30.0148937672089,-28.6724119294452,-28.4312151929887,-28.4268156949416,-28.1950210395955,-28.6782342236389,-29.7972136345941,-31.3797843229559,-32.8758892687227,-34.4908433580401,-36.9853674196638,-38.6455256569685,-36.7199083348107,-35.6269302550573,-35.5500346515893,-34.0892850358939,-35.0834194423686,-35.8748221791785,-36.8907451039795,-37.2542052496936,-36.1826692409633,-34.7276497518083,-35.0927572028656,-35.6153098030663,-35.4254965856382,-37.2007904405452,-37.8449522050324,-37.6586444229615,-36.0002667601419,-34.7114974142097,-34.2808663704745,-34.313291281448,-34.6661173090434,-36.750138453247,-39.2677657397217,-39.6750021823271,-38.3915796338503,-36.5958278027311
-27.1758031457114,-25.8260751347208,-24.6500163276748,-24.3085630209997,-24.5108163569426,-24.8473448366097,-25.3511161000735,-26.3155576713508,-27.6979837279682,-29.2315598789592,-30.4414661572611,-31.3214179731561,-31.54416297858,-32.5106061929938,-32.1414730804283,-31.6906884492568,-31.5000224423532,-30.9634264194721,-31.0781931352153,-30.6801601426868,-30.1727143783044,-29.440142644945,-28.749764432704,-28.1060462890287,-27.7579155866856,-27.6218038585688,-27.5159601301672,-28.0202854057317,-28.5386735010285,-29.981963174869,-31.9419978724931,-34.1412349836859,-37.6207324426354,-46.4991574639714,-51.054758264059,-41.3966854595534,-37.996907545521,-37.4639001995375,-36.1509430844388,-37.5811353568456,-40.3447713393199,-45.4063604120182,-45.4030710167147,-40.4255836554778,-37.5518072404928,-35.8416158438368,-35.273241605622,-34.2148372766703,-34.3758072142717,-34.5277221460671,-34.3747319411338,-34.1801854564307,-33.7031273700831,-33.491368451332,-33.7847065344397,-33.1815446369321,-33.9356925801617,-34.2913815309161,-34.2409278115413,-34.0911396352412,-34.214632820283
